,pop_below_15,sex_ratio,sex_ratio_birth,hh_elec,hh_drnk_water,hh_sanitation,hh_fuel,hh_salt,hh_health_insurance,women_10yr_school,women_premarried,women_earlymother,women_menstrual,fam_contra,fam_modern_contra,fam_female_ster,fam_IUD,fam_pill,fam_condom,fam_injectibles,fam_unmet_need,fam_healthworkers,fam_sideeffects,mother_antenatal,mother_neonatal,mother_folic,mother_MCP,delivery_expense,institutional_birth,births_csection,child_vaccinated,child_public_vaccinated,child_private_vaccinated,child_diarrhoea,child_resp,child_diet,child_stunted,child_wasted,child_severely_wasted,child_underwght,child_overwght,women_lowBMI,women_highBMI,women_high_wh,child_anaemic,women_anaemic,young_women_anaemic,women_highBS,men_highBS,women_highBP,men_highBP,women_cervical,women_breast,women_oral,women_tobbaco,men_tobbaco,women_alc,men_alc,form_edu_mean,form_edu_median,ern_self_mean,age_group_age_<18,age_group_age_18-35,age_group_age_35-60,age_group_age_60+,marst_1,marst_2,marst_3,gedu_lvl_1,gedu_lvl_5,gedu_lvl_6,gedu_lvl_7,gedu_lvl_8,gedu_lvl_10,gedu_lvl_12,gedu_lvl_13,tedu_lvl_1,voc_1.0,voc_2.0,voc_3.0,voc_4.0,voc_6.0,voc_typ_3.0,voc_fund_2.0,loc_pas_11.0,loc_pas_14.0,loc_pas_16.0,loc_pas_18.0,loc_pas_19.0,loc_pas_24.0,loc_pas_26.0,loc_pas_28.0,loc_pas_99.0,etyp_pas_1.0,etyp_pas_2.0,etyp_pas_5.0,wrkr_pas_1.0,wrkr_pas_2.0,wrkr_pas_3.0,wrkr_pas_4.0,ssec_pas_7.0,ssec_pas_8.0,ecoprd_pas_2.0,ecoprd_pas_3.0,etyp_sas_1.0,etyp_sas_2.0,wrkr_sas_1.0,ecoprd_sas_3.0,wrk_365_1.0,dur_pas_2.0,dur_pas_3.0,dur_pas_4.0,dur_pas_5.0,dur_sas_4.0,dur_sas_5.0,eff_pas_1.0,dur_unp_3.0,acws_11,acws_12,acws_21,acws_51,acws_81,acws_91,acws_92,acws_94,acws_95,acws_97,acws_99,marst_4,gedu_lvl_11,loc_pas_10.0,etyp_pas_8.0,dur_sas_3.0,job_sas_1.0,leave_sas_2.0,ssec_sas_8.0,acws_93,hh_size_mean,hh_size_median,hce2_mean,hce3_mean,hce3_median,hce5_mean,hce5_median,relg_2_pct,relg_1_pct,sg_9_pct,sg_3_pct,sg_1_pct,sg_2_pct,missing_count
pop_below_15,1.0,0.09019099378297402,-0.037964596810674385,-0.48889273663698257,-0.13950167450192444,-0.5588093295678263,-0.6042383381547777,-0.1792222791644484,-0.22656442280842612,-0.6405781493146102,0.520638404766557,0.2761392730207398,-0.6170845773903031,-0.3507658372632694,-0.47171607207571775,-0.3603538370455757,-0.17420640120293482,0.09221377291573424,0.0016990559740446985,0.23010408381209208,0.39851189892066236,0.001866135994951911,-0.149705938793574,-0.6247621512993894,-0.13900746811394846,-0.6027792919931855,-0.3010327608025602,-0.20605005532046905,-0.014240332621510518,-0.6586537808818511,-0.3460339936974491,0.22175261996479137,-0.35594575523668615,0.26624074395720476,0.21640399456757317,-0.23629235978928495,0.6143575969979943,0.17683311844006658,0.1366794666551725,0.45167823606830554,-0.1803389168144024,0.43119508084559366,-0.6102982737123145,-0.013131122315711946,0.1814859080751206,0.1360641179569283,0.12367828955987838,-0.48849026364212006,-0.3720449516755108,-0.6212498481570229,-0.5098877260581451,-0.26140373259365884,-0.24478628964387386,-0.18509871812456097,0.15434364022935648,0.5322219999610514,0.007149951769108285,-0.15067047783437018,-0.6501218975475037,-0.6427301920290421,-0.23981343295910496,0.7584862630450533,0.06823961370219761,-0.6276992294058409,-0.5287575350092447,0.6441653633431802,-0.5320262303645975,-0.441005520832791,0.4854645197741569,0.36908083094458527,0.061934668733593476,-0.04270222438792233,-0.3872411181877151,-0.3783131771681922,-0.4292451861749967,-0.37193833736310566,0.4963998022776818,-0.3457688834460836,0.2014480246661944,0.06205696499849465,-0.1996956873192364,0.014473142082010832,0.026620820962585254,-0.029630429123956283,0.13015707350929887,0.1946761577963856,-0.14549666784549073,0.3861878681120653,0.13712669512004805,-0.14768391413966264,-0.44548946315958937,0.05713422885068091,-0.025501896948063617,0.27944805490240676,0.09441502130819975,-0.24581365086138016,0.4619205520188086,-0.1715621768279249,-0.2788184191709573,-0.4301458979978893,-0.1814622953204703,0.20460166559850435,0.3219578563087718,-0.22028265137957415,0.2415251206776414,0.05735627554891335,0.346920984989058,-0.32007143010935823,0.07646309247244737,-0.08747829130716886,-0.0381831045304152,0.07858371285336105,-0.008402092394541738,0.04577949840005645,-0.005381054143254674,0.032759094281563414,0.1407703862591322,0.20220644054345466,-0.34908265314151526,0.22163197217689115,-0.04346530409611107,-0.27104398790172335,0.45441763363860543,-0.30560027149722385,-0.43127449909016496,-0.05772130515071215,0.07295565604351607,0.5885719586503902,-0.18639104159298694,-0.4767300965752988,0.1522591087213584,-0.3171548137378862,0.05817962722674683,0.11619561515135754,0.04719759447739308,0.01584235400104131,0.23112972008937654,0.6303022670792439,0.6459560299730956,0.4163459891882081,0.04152991569856692,0.1263530554536658,-0.10613982692717511,0.026418192886540917,0.1508820662087765,-0.07246340516444545,-0.20081353107399344,0.056178856119168646,0.11623849613593892,-0.027719790666809626,0.058031139932848384
sex_ratio,0.09019099378297402,1.0,0.1718585320526577,-0.043984986449935044,-0.0028951102036731415,-0.19203635133516805,-0.06762935833577051,-0.03379508142530231,0.20306930860682806,0.0785389345393255,0.12210133592487935,0.1884730596518569,0.08070470812876679,-0.07678452178273294,-0.024081130495733596,0.18164871727238055,-0.06607000663405906,-0.06097995376825599,-0.3804368001567007,-0.04192760279034552,0.12475088507723434,0.004482535628725745,-0.09731814944396747,0.05152178843187775,0.06501863946441606,0.13404226222312524,-0.08144640348997444,0.08856009066951341,-0.10212322203234545,0.11204383614696516,0.10792591465956543,0.01526674369558375,-0.0004734257108618693,0.11502636411362824,-0.024338327657643405,0.1776501190415367,0.04476233195029715,0.015441384543173318,-0.03251317576610263,0.05922790627742069,-0.10201471563642577,0.11505622949030447,-0.029911716089497508,-0.0011780461782091576,-0.2348353269199012,-0.08053992302147668,-0.181488390466322,0.2759901710722695,0.37299978162535113,0.0395466521291481,0.11460156088499598,0.22721692415336583,0.21804080093222705,0.007672325332530125,0.05178908734591862,-0.012529123548799889,0.00553908024935519,0.184624943673573,-0.050192811605148345,-0.05883182231614063,-0.2173379839518227,0.0008004455781138965,-0.29176556545038523,0.08937852508686145,0.1899031368038817,-0.13484721812940131,0.03921882082861674,0.24182547827030898,0.05839729905359948,0.06085660402592952,-0.026821489009717266,-0.12209760068076422,0.07291070596880363,-0.03493996783681751,-0.03270923554320052,-0.1224115060215754,-0.09690554711925467,0.027740281809490338,0.004630182953142933,-0.09080570116191755,0.000500964552671687,0.07407466003444119,-0.07215849465554036,0.06881292242625199,-0.044608768822587845,0.13965957144480007,0.11082002202196603,0.1898982199857002,0.1570711509426315,-0.2614085232897726,-0.24115347923422667,-0.04068555720757833,-0.082609937823119,0.09840833691788041,0.09693065105741445,-0.07390032594500735,0.05474689848151777,0.17905790519469003,-0.06955080494884135,-0.1486398009470525,-0.13589314327386717,0.12437839985107689,-0.09242400524645819,-0.06762842321256601,-0.07305029617880282,-0.1606275588910556,-0.18770183419084152,-0.0777014189530526,0.005982515121319527,-0.0053679876473991086,-0.10157498797466252,-0.10600492710777926,0.13545687678019244,-0.1932791986907928,0.08391498912594313,-0.047329643182090854,-0.028153278255535874,-0.04471713153491543,0.11383487556384074,-0.04458273139301107,0.18656370410807707,0.09135014316807177,0.014601274287886724,0.08652940548752117,0.06188342791950606,0.10272698999622702,-0.13759313737155235,0.019445511351567236,-0.0012844388414195794,0.1753696436353595,0.046325492939784996,-0.1693087470943277,-0.12484687968685405,0.05694981107151506,0.028136102769755544,0.012228700717647987,-0.1367208391206829,-0.22821254103966268,-0.18696965388852949,-0.16622091939616052,-0.061425524664472035,-0.05609515761534285,-0.08588017561447867,-0.08601487698920476,-0.0579957088295222,0.1514521283811261,-0.22841781619084148,0.2683053451173517,-0.03754045528378416,-0.05128681115924262,0.012647811430059636
sex_ratio_birth,-0.037964596810674385,0.1718585320526577,1.0,-0.04868197399388415,-0.11261531734534168,0.09574012837504269,-0.03189146895654684,0.03259529531400211,-0.020385575328964498,0.010189418586431945,-0.06805823866449788,-0.007984609927589674,-0.05092001098961533,0.020790747936520488,0.0653681947217558,-0.01642348761057364,0.06797575783013894,0.1372085558976229,-0.04760366233436855,0.10169940118219942,-0.039895725074259626,0.012960448489875424,0.0022135771532792487,-0.00467314058972063,0.011890121164448902,-0.0350064722636431,-0.00863998051531922,0.08957120232403737,0.05017618544222286,-0.046067319390424535,0.01474915201757437,0.0316740154666314,-0.045080636019009655,-0.11715748658854182,-0.038974987090438055,0.07119071117274539,-0.00787977117490522,0.034861737844936465,0.025622240805946557,-0.017691410378461083,0.11026090975406469,-0.06735290752266111,-0.07323318071890451,0.03533731557779207,-0.09684322795357372,-0.057842095944738665,-0.06642380924511307,-0.029544099914542578,-0.004131137711532496,0.07485087207996197,0.05168402635967872,-0.08324279856844073,-0.05559956184159355,-0.023644982266718757,0.09302521204026999,0.09071336368230763,0.07054156855705308,0.05030115304467127,0.030923901088678894,0.08546067217877303,0.03831975716274209,-0.03498584679046194,0.12022253341980935,0.020916740815940877,-0.09004280595783265,0.06460070478818365,-0.06784515747001955,-0.014747020401073221,-0.04523494420074108,0.04766732627109325,-0.029229094770594356,0.09945642190020546,-0.08066809930404453,0.02594554890588381,0.02132665792778841,0.027950545411814652,0.006461722516631098,0.05158646396847168,0.03501288879002141,0.11596495143349872,0.03112113182149492,-0.10406065843378759,-0.10092977882973736,-0.08312754628408794,0.06842970115863428,0.0471326931490149,0.06924254566300059,-0.03226481864540178,-0.0073219551477782625,0.03318699365789518,0.00765087193224599,0.017493959909193182,-0.030309769321395414,-0.05219685124061176,0.024258188441693813,0.040659194663979,-0.03174502855792724,-0.029669676730007845,0.06927537363266746,0.028498666975165926,0.09643505960017744,-0.06455811540136534,-0.02068311467626089,0.013232836309142092,-0.006781599178468412,0.02629604755372071,0.020254090522874076,-0.03068043550164907,0.05909953486593443,-0.022017165607876966,-0.01728156757159475,0.06469748119703674,-0.008489200292049094,0.06834513564054145,-0.1312777873824265,0.01001765741750432,0.02924441897391374,0.09865868555687529,-0.07073643160203358,0.07956563592369045,0.02916558423521784,0.08337003905964958,0.016507594072902417,-0.03931714921620716,-0.09233366454949987,-0.04112319074985369,0.006805562571146337,-0.039552715018845136,0.0037905768896838677,-0.03304087463804611,-0.07375360052547043,0.04498742410585571,0.06633715263071992,0.00604834084473345,0.02754871245709154,0.028750943425613264,-0.09259708749630421,0.016659665135885873,0.02305003221400241,0.00634399387687604,-0.03362346492866251,-0.04047975748792445,0.10313546591708293,0.11750631194890764,0.0742725817928986,-0.08841339226441572,0.030251438806551696,-0.14598757805173337,0.1625159288306547,-0.12986553577151425,0.02836706469498601
hh_elec,-0.48889273663698257,-0.043984986449935044,-0.04868197399388415,1.0,0.0987141167275099,0.339219370669819,0.3737768484299539,0.18534857986610528,0.18381475480186368,0.3707305725655696,-0.22979156202514672,-0.10947952580805541,0.38225822370628193,0.28565343762630946,0.386064430478905,0.4164012144906104,0.07412832910821887,-0.1951575287779929,-0.12958349397494484,-0.15107151860579118,-0.35331017806035,-0.0682201537850269,-0.016353455627451975,0.40087725287823556,0.10276025016733972,0.3806432604590412,0.10057997627289601,0.09727635015073235,-0.030101642790621375,0.38725149079984145,0.35701533215398323,-0.07713306533454382,0.19790597489419748,-0.10539411036020088,-0.18770895212383057,0.18127114428225605,-0.4331515691374508,-0.15596292060574932,-0.1611807102483441,-0.3171101582081906,0.03976304882711073,-0.2690213615665139,0.3812565932939518,-0.06100919958877791,-0.12425158762845648,-0.08923226169182683,-0.06855005456571811,0.27373729381424416,0.21976074719022198,0.27829459349935065,0.24739854754955065,0.12214427140470019,0.12592131792936354,0.06196371071044614,-0.23402480105883783,-0.43140650309364587,-0.17713910764335686,-0.005779744056453448,0.3717682149824506,0.32914708752208327,0.13805031128209877,-0.38544362152147316,-0.02955653378542101,0.30334535851250544,0.28156464911582535,-0.32943979104028903,0.2647275506966861,0.22387529184464677,-0.23982336357317466,-0.2239650816230981,-0.14509762921025102,-0.0540337152609068,0.2621985173405769,0.28421832661025226,0.2370058259060809,0.22646829187731118,-0.30210778631242313,0.1585784274019514,-0.26361096626983055,-0.07885336950700038,0.12906376618581186,0.12886772975361138,0.032258888434506236,0.0003882829641152673,-0.21291115274444755,-0.0860565325828286,0.1385377826453655,-0.21895977712575135,-0.09885631139575146,0.053475117098986016,0.3210166842421742,0.04825230598185276,0.04477675020956944,-0.16086422537085007,-0.11745495487791639,0.1996137284606876,-0.33823210145610755,0.1759236872151124,0.21325567319412847,0.27128728791026013,0.045149747997387045,-0.090445655187729,-0.251715646025468,0.17282785771855666,-0.17254436572804488,-0.05499350275840786,-0.2561176346925849,0.20437625742335436,-0.02249530350894797,0.09375605579271495,0.08836453882715424,-0.10705097134754973,-0.015286490408769435,-0.07566754837664476,0.016709153921636435,-0.04619682881460262,-0.10302340309719793,-0.296519468291137,0.18540498052226098,-0.16229919237436277,0.058768825473392045,0.13621437887386836,-0.08797176533024452,0.16687189563968177,0.30484879467502113,0.04712293023663592,-0.09635692446612794,-0.37773271904964173,0.10466376063328965,0.2596569252266789,-0.21354009431839663,0.17232012551215584,0.006370626600660831,-0.041817357570648014,-0.049623833374173885,0.0015956544606209628,-0.1871006615983119,-0.3240059179890188,-0.3184353243804572,-0.2740418427015653,0.050580139170154345,-0.03180367849073492,0.11584823268730605,0.04873577177446128,-0.08040961536058037,0.046893440054193804,0.07793950984024335,0.01336138130053569,-0.0845630271888167,0.030292327496359826,-0.0893770365246733
hh_drnk_water,-0.13950167450192444,-0.0028951102036731415,-0.11261531734534168,0.0987141167275099,1.0,0.1332587365224313,0.33290807480243306,-0.11992661407932852,-0.09844132525602481,0.21557655781199345,-0.05517426884403507,-0.0999116933553749,0.21637466405143382,0.06623528668562678,0.18637516115039618,0.1704424476033526,-0.1421443677851673,-0.23827872160247174,0.22828506236475893,-0.04544175498908275,-0.02335849372121251,0.05873554541995086,0.03247199655626432,0.07577392488816209,0.005255686824690632,0.1162386038838979,0.14761388113088855,-0.13172395010500124,-0.12132871687827547,0.23033611689902717,0.11314066030361021,-0.10584261061360814,0.1434934950961908,0.01820680798527748,0.03428525704499666,-0.1066067274297733,-0.024650156898617066,-0.09374857995664357,-0.08313555797090832,-0.038071076945993695,-0.012553085922993291,-0.014033683389155461,0.30435307409102363,-0.06567193336555183,0.1526124904094047,0.03932683282859906,0.038309020165476014,0.1564804120718211,0.08843706864198699,0.08448168197790817,0.053948780802824656,0.1662704067683946,0.12089425971907204,0.10283920151088437,-0.36697640100402074,-0.3598862046062275,-0.16154684321415125,-0.24069281827301195,0.11175840870832583,-0.037864707808384634,0.05970255052847184,-0.14781710553518157,0.020387904266569168,0.06599515229220214,0.1335407669176437,-0.15524931982874635,0.13200585323051475,0.1051574786865153,0.08355855161759049,-0.18639985167739662,-0.1832366156923779,-0.2968042490392562,0.13869219512551356,0.16494119610101,0.18341346018694096,0.17114623856681946,-0.1882371181893797,0.031964112531380755,-0.17046598836323723,-0.1143468121209055,0.038879865578840926,0.12628936606190336,0.05500647831147126,0.08033434101913255,-0.0983584540729523,-0.1231185620757627,-0.1396102838946293,-0.1308279055385116,-0.13598900322681917,0.11070300182133817,0.185700671660204,-0.04016295679860993,0.05841997411175617,0.040208191213700534,-0.11277758399214113,-0.06306167133048297,-0.11192987108065693,0.09036019423140991,0.03475307167628918,0.05925134090039269,-0.13567145205417377,0.059665216438597256,-0.006512579295032869,0.08227566875941146,-0.05585732813683496,0.007408006327004801,-0.09980860783306948,0.16413807090998261,-0.08747074831673689,0.12792820407569358,0.0783537309621323,0.010124983937617292,-0.11709320419948331,0.03652326132468585,0.02638691947117228,-0.008665956459530798,-0.019688285379878233,-0.15209827100113596,0.11460563960847758,-0.20394591039759624,0.007105270923947098,0.008586572372399494,-0.10789542782640092,0.17529634871823996,0.10574869788337206,0.055702948763368856,0.029232312485792982,-0.05269462116246111,-0.056360641868733616,0.14724671665944636,-0.0015340939098892944,0.09046893907162683,-0.09390014650164889,0.06442667145380376,-0.04769050027359516,-0.01298502181497786,0.0010634973084247086,-0.06894904899181611,-0.08832224422273544,-0.08871006152152265,-0.1410826634383807,-0.13368788952664884,-0.02861696104005377,-0.05926177561903157,0.025429500365151337,0.2051882109416275,0.06215270207072877,0.2928378508212372,-0.4136389000412317,0.24728309870678347,-0.0787151693572578
hh_sanitation,-0.5588093295678263,-0.19203635133516805,0.09574012837504269,0.339219370669819,0.1332587365224313,1.0,0.5099771373602913,0.25821894202064044,0.08831801918269008,0.6156170201346961,-0.5983342074308707,-0.3891150085569333,0.5943872791365264,0.14201271112413022,0.17948940040652672,0.0034082419085497352,0.29610063281089055,-0.024218920836448124,0.21190378712624752,-0.12484443571790713,-0.13851123431289275,-0.06534547650570979,0.20322893396878772,0.27200769526088875,-0.09370568164160693,0.31731688722413726,0.1501817336278294,0.2539615699665367,-0.21016655896582698,0.3500522540932211,0.16728331744856687,-0.25805169286186336,0.29310479793614574,-0.39294553436510743,-0.1782149778853073,0.21369456004601292,-0.531855276696631,-0.3603682411106336,-0.19206354507828885,-0.605521190964962,0.2712641615939181,-0.648152220781353,0.4977360357764475,0.13918017536528005,-0.39328239190398023,-0.43158972195889705,-0.39258689239869016,0.24956068052558045,0.12592347390891073,0.4697519295890978,0.44742758974436886,0.12412222027954238,0.10055123923272843,0.11405807059102123,-0.0990080395172343,-0.40116926911338624,-0.00767758224243935,0.07825873210711022,0.5898009610177455,0.502913070992123,0.3096488616305381,-0.41678616882619385,-0.0074633491084244155,0.3437716729920625,0.26429939999323104,-0.19669368454915465,0.15174754730321793,0.12435067570551767,-0.5405042311523666,-0.1811534880050944,-0.04899487837190602,0.09543989511939496,0.3077251593676415,0.4072013751813742,0.379344154797916,0.3467359463222554,-0.36086887907730225,0.32052453016149285,-0.2809876369050149,0.11505429799918769,0.2158107448092241,-0.0624260745328832,-0.13543758993321106,-0.09080078425421341,-0.1607539503846027,-0.12524549169222735,0.1837512297918625,-0.3927942779340643,-0.018708825671996766,0.22406957643073508,0.3462380369914541,-0.14907258937714804,0.0037300491930107775,-0.4540705535984697,0.08220595932719667,0.37340029636143435,-0.31824741600299644,-0.07771112769916473,0.3143630531518314,0.37533739850926146,0.34188247173591163,-0.3475772091923619,-0.19284222708915044,0.1176032762159717,-0.3176820244948581,0.2445033169399751,-0.07331767062777488,0.1844011996105405,-0.10052984730133016,0.11495572711158637,0.0655583245394983,-0.01436485419336114,-0.04190683929902545,0.11545302190229402,-0.12351357552839783,-0.06623389106303304,-0.1654585596589711,-0.05334050999954507,0.1302432330455043,-0.2649168683931311,-0.18443211597750117,0.253342787863013,-0.11121852366253492,0.14487414840052765,0.2508276209589946,-0.03762731312628276,-0.04985593134040908,-0.38946208798952736,0.18652351821073937,0.34777673845923623,-0.20255768936145946,0.25969895997229203,0.061465172940800956,-0.14759408037795707,-0.1188296595512439,-0.0629729791526303,-0.1817293693876542,-0.27003589677524514,-0.3058432385652771,-0.17810321403558785,-0.08835731264952555,-0.1596051341018197,0.25550520281301364,0.15085688833920022,-0.049595543055815636,-0.33792051040529825,0.1982570527256866,-0.22099810824571853,0.0815452714318822,-0.08833034948032982,0.01418898273796386
hh_fuel,-0.6042383381547777,-0.06762935833577051,-0.03189146895654684,0.3737768484299539,0.33290807480243306,0.5099771373602913,1.0,0.017461308688576045,-0.006916312294473049,0.6519097653126851,-0.3871256202501102,-0.25249425388686614,0.591940589852971,0.11458035338433012,0.2801966006092977,0.2413040250397252,0.026234746244661346,-0.18499438358246406,0.11675267655282492,-0.07811481986691153,-0.17935286589041116,-0.021181065389392278,0.07222573019442842,0.47404370607495666,0.005271362297184422,0.48023422401658244,0.0459933760164348,0.256821794049289,-0.22739938742972737,0.7204741733604262,0.22774206637272768,-0.4055803400860926,0.4934942755485613,-0.17487264567466768,-0.11758343499947775,0.11104885334756324,-0.46371206441319046,-0.17860615885089076,-0.07619565103253036,-0.4101862186535456,0.19631295760372758,-0.5133753187457716,0.7490482206581287,-0.002623229367779612,-0.14376222912136152,-0.23568043829568616,-0.1944625016345059,0.4807655618473771,0.32836765784069655,0.45226094423781976,0.3839346622389836,0.3658947291654647,0.28644388614589467,0.29240641341262646,-0.2430199834615503,-0.6606331915681766,-0.11696979132435202,-0.013320097319689677,0.5713504197418938,0.48730403840549885,0.3453047570281212,-0.509865077529561,-0.08829195725411505,0.4646014614893556,0.3525451993795529,-0.36171046172282373,0.24648149453003704,0.3088181111089008,-0.3748262069195487,-0.26552971759651606,-0.24352303193030245,-0.18009350187373127,0.4027506490570475,0.42626546195735054,0.5126638068967861,0.375306380845721,-0.45105321961179634,0.23757754345217644,-0.4333471494063867,-0.10948483805765909,0.11233791689158404,0.20421648202279238,-0.1247976511363653,0.01501518886068196,-0.2173274019580127,-0.1576289637125278,-0.049432406376496124,-0.412163984338152,-0.1381708419108741,0.2713484468785429,0.507327666785196,-0.09272780504876937,0.002495275546263573,-0.30914351584629834,-0.11126622974526068,0.22712918007688207,-0.5131211054559813,0.18231512990195436,0.2824418207894706,0.45649916443262084,0.10929267123873866,-0.26013448090243624,-0.24580404530595207,0.1980257044409023,-0.2861216633751587,0.07659799586479082,-0.2688784598188381,0.32119199773943047,-0.07160411874887737,0.11797474225463968,0.039671424167366354,0.01664391125197414,-0.07772056919914534,0.03016863801211904,-0.09003097628559582,-0.02351736647729161,-0.17336230629167562,-0.2870833559243197,0.25761570966373865,-0.43584547780648664,-0.02036035939804964,0.22077257912767073,-0.16270940362781147,0.3462818292689333,0.44233887343105727,0.0031985124431177427,-0.12660266038547122,-0.43176039996078425,0.16180866402973854,0.3743761023353624,-0.15084032541743825,0.3811295714793938,0.041177115623536244,-0.19283532587358207,-0.1725828228845144,-0.12197076861902886,-0.23196724470730448,-0.44560107639012864,-0.44869543423727115,-0.4608355025332325,-0.12976548677308042,-0.21475416275515927,0.15889671665690372,0.041780708345697436,0.0159195835316104,-0.053615985814512504,0.1396122633540466,0.15271671239243348,-0.2541035711154391,0.03212772070944965,-0.06009526689117915
hh_salt,-0.1792222791644484,-0.03379508142530231,0.03259529531400211,0.18534857986610528,-0.11992661407932852,0.25821894202064044,0.017461308688576045,1.0,0.043961167789687235,0.13458961435927008,-0.18846383435462682,-0.07241846428023595,0.13890894429446152,0.058708980278171265,-0.05661396043567994,-0.14128297954488564,0.18049865386330222,0.207825366645871,-0.07759348563457612,0.004582708920369397,-0.02736410652918218,0.017956038440850912,0.15608086414091807,0.12909153605743712,0.09796271638473761,0.09973217819691309,0.009883602145888886,0.18189369753345672,0.04532379167392056,0.018096013665980057,0.046705986214863736,-0.004002440585429437,0.045017198197646324,-0.1421934052309161,-0.09656645631513464,0.11622914056057483,-0.2930502866034827,-0.03360022126768963,0.016126881929291025,-0.20554962899380042,0.13822184406905816,-0.16004404084172455,0.003097522890674019,0.16976980820531157,-0.16485243519209541,-0.10057825741932101,-0.08081588416425087,0.02476146993587962,0.002363551871927184,0.1564460191593346,0.1613460973637588,-0.05740702184128967,-0.03633387118289808,-0.15159709809131683,0.17748673338125306,0.08331686620277803,0.21929094312809538,0.18916356550832683,0.21344588501731088,0.19001049934182732,0.06866662205695606,-0.12364076255250335,0.032487926025544796,0.11329417394290149,0.03152479770354942,-0.01846710574713198,0.04774764212337063,-0.058324026943906565,-0.23573729685262707,-0.04152174056444307,0.015825590301637174,0.1643321253354155,0.07912119318489172,0.06053167627088387,0.13558515647202612,0.10382703247619511,-0.10363520946711206,0.21439976223734392,-0.10462333965845089,0.04956025728033203,0.11470013416993605,-0.05783314832128331,-0.08295667428728336,-0.051190210608436086,-0.04677342181708347,0.08734483846554292,0.11898097296828944,0.06459415547147422,-0.0018815729701262204,0.04453068367718051,0.0026745627556194304,-0.10928553688396603,-0.1284743407261466,-0.19916623341067888,0.09528930207893797,0.19669613230250066,-0.08938752093849779,-0.10404701173610297,0.14324901155317007,0.14903169096287205,0.24051271214602593,-0.24575416994179902,-0.10269693501569886,-0.015561319175587077,-0.00722198982972255,0.1623553847043816,0.15280650352152184,-0.04915470363314129,-0.06636685205722231,0.10817974397811048,0.10468212462466234,0.009733084669868466,-0.06023443963673407,-0.012158345239283386,0.011394527464082047,-0.06815743890313827,-0.055353142257846835,0.05173505732474194,0.08304899754009061,-0.001383700082117353,-0.07354282040082068,0.09079075779637139,-0.03700221384664257,-0.06898271551327767,0.007556304094846846,0.048880354483769047,0.04659351711022851,-0.11194912587236083,0.05874922016852007,0.05678915883432127,-0.04381106569697683,0.09502910416299234,-0.032553160989976904,-0.1120785965834777,-0.08546860654799589,-0.02756086525570179,-0.02425054018862171,-0.04030894476683474,-0.032133058734642866,-0.02132095048428023,0.09047156006775993,0.0487469799943862,0.21479665464610276,0.15739819817801193,0.08027653958976252,-0.20627886066057047,0.09687790224366474,-0.23442984285883064,0.20896857506107852,-0.1744719182789694,0.007435251882260671
