dc,st,district,state,HDI,vanilla_2_33_67_label,vanilla_2_33_67_centroid_dist,vanilla_2_33_67_split,vanilla_2_33_67_sum_sq_dist,vanilla_2_33_67_cluster_HDI,vanilla_2_67_33_label,vanilla_2_67_33_centroid_dist,vanilla_2_67_33_split,vanilla_2_67_33_sum_sq_dist,vanilla_2_67_33_cluster_HDI,vanilla_2_100_0_label,vanilla_2_100_0_centroid_dist,vanilla_2_100_0_split,vanilla_2_100_0_sum_sq_dist,vanilla_2_100_0_cluster_HDI,vanilla_4_33_67_label,vanilla_4_33_67_centroid_dist,vanilla_4_33_67_split,vanilla_4_33_67_sum_sq_dist,vanilla_4_33_67_cluster_HDI,vanilla_4_67_33_label,vanilla_4_67_33_centroid_dist,vanilla_4_67_33_split,vanilla_4_67_33_sum_sq_dist,vanilla_4_67_33_cluster_HDI,vanilla_4_100_0_label,vanilla_4_100_0_centroid_dist,vanilla_4_100_0_split,vanilla_4_100_0_sum_sq_dist,vanilla_4_100_0_cluster_HDI,vanilla_7_33_67_label,vanilla_7_33_67_centroid_dist,vanilla_7_33_67_split,vanilla_7_33_67_sum_sq_dist,vanilla_7_33_67_cluster_HDI,vanilla_7_67_33_label,vanilla_7_67_33_centroid_dist,vanilla_7_67_33_split,vanilla_7_67_33_sum_sq_dist,vanilla_7_67_33_cluster_HDI,vanilla_7_100_0_label,vanilla_7_100_0_centroid_dist,vanilla_7_100_0_split,vanilla_7_100_0_sum_sq_dist,vanilla_7_100_0_cluster_HDI,vanilla_10_33_67_label,vanilla_10_33_67_centroid_dist,vanilla_10_33_67_split,vanilla_10_33_67_sum_sq_dist,vanilla_10_33_67_cluster_HDI,vanilla_10_67_33_label,vanilla_10_67_33_centroid_dist,vanilla_10_67_33_split,vanilla_10_67_33_sum_sq_dist,vanilla_10_67_33_cluster_HDI,vanilla_10_100_0_label,vanilla_10_100_0_centroid_dist,vanilla_10_100_0_split,vanilla_10_100_0_sum_sq_dist,vanilla_10_100_0_cluster_HDI,pca_3_2_33_67_label,pca_3_2_33_67_centroid_dist,pca_3_2_33_67_split,pca_3_2_33_67_sum_sq_dist,pca_3_2_33_67_cluster_HDI,pca_3_2_67_33_label,pca_3_2_67_33_centroid_dist,pca_3_2_67_33_split,pca_3_2_67_33_sum_sq_dist,pca_3_2_67_33_cluster_HDI,pca_3_2_100_0_label,pca_3_2_100_0_centroid_dist,pca_3_2_100_0_split,pca_3_2_100_0_sum_sq_dist,pca_3_2_100_0_cluster_HDI,pca_3_4_33_67_label,pca_3_4_33_67_centroid_dist,pca_3_4_33_67_split,pca_3_4_33_67_sum_sq_dist,pca_3_4_33_67_cluster_HDI,pca_3_4_67_33_label,pca_3_4_67_33_centroid_dist,pca_3_4_67_33_split,pca_3_4_67_33_sum_sq_dist,pca_3_4_67_33_cluster_HDI,pca_3_4_100_0_label,pca_3_4_100_0_centroid_dist,pca_3_4_100_0_split,pca_3_4_100_0_sum_sq_dist,pca_3_4_100_0_cluster_HDI,pca_3_7_33_67_label,pca_3_7_33_67_centroid_dist,pca_3_7_33_67_split,pca_3_7_33_67_sum_sq_dist,pca_3_7_33_67_cluster_HDI,pca_3_7_67_33_label,pca_3_7_67_33_centroid_dist,pca_3_7_67_33_split,pca_3_7_67_33_sum_sq_dist,pca_3_7_67_33_cluster_HDI,pca_3_7_100_0_label,pca_3_7_100_0_centroid_dist,pca_3_7_100_0_split,pca_3_7_100_0_sum_sq_dist,pca_3_7_100_0_cluster_HDI,pca_3_10_33_67_label,pca_3_10_33_67_centroid_dist,pca_3_10_33_67_split,pca_3_10_33_67_sum_sq_dist,pca_3_10_33_67_cluster_HDI,pca_3_10_67_33_label,pca_3_10_67_33_centroid_dist,pca_3_10_67_33_split,pca_3_10_67_33_sum_sq_dist,pca_3_10_67_33_cluster_HDI,pca_3_10_100_0_label,pca_3_10_100_0_centroid_dist,pca_3_10_100_0_split,pca_3_10_100_0_sum_sq_dist,pca_3_10_100_0_cluster_HDI,pca_opt_2_33_67_label,pca_opt_2_33_67_centroid_dist,pca_opt_2_33_67_split,pca_opt_2_33_67_sum_sq_dist,pca_opt_2_33_67_cluster_HDI,pca_opt_2_67_33_label,pca_opt_2_67_33_centroid_dist,pca_opt_2_67_33_split,pca_opt_2_67_33_sum_sq_dist,pca_opt_2_67_33_cluster_HDI,pca_opt_2_100_0_label,pca_opt_2_100_0_centroid_dist,pca_opt_2_100_0_split,pca_opt_2_100_0_sum_sq_dist,pca_opt_2_100_0_cluster_HDI,pca_opt_4_33_67_label,pca_opt_4_33_67_centroid_dist,pca_opt_4_33_67_split,pca_opt_4_33_67_sum_sq_dist,pca_opt_4_33_67_cluster_HDI,pca_opt_4_67_33_label,pca_opt_4_67_33_centroid_dist,pca_opt_4_67_33_split,pca_opt_4_67_33_sum_sq_dist,pca_opt_4_67_33_cluster_HDI,pca_opt_4_100_0_label,pca_opt_4_100_0_centroid_dist,pca_opt_4_100_0_split,pca_opt_4_100_0_sum_sq_dist,pca_opt_4_100_0_cluster_HDI,pca_opt_7_33_67_label,pca_opt_7_33_67_centroid_dist,pca_opt_7_33_67_split,pca_opt_7_33_67_sum_sq_dist,pca_opt_7_33_67_cluster_HDI,pca_opt_7_67_33_label,pca_opt_7_67_33_centroid_dist,pca_opt_7_67_33_split,pca_opt_7_67_33_sum_sq_dist,pca_opt_7_67_33_cluster_HDI,pca_opt_7_100_0_label,pca_opt_7_100_0_centroid_dist,pca_opt_7_100_0_split,pca_opt_7_100_0_sum_sq_dist,pca_opt_7_100_0_cluster_HDI,pca_opt_10_33_67_label,pca_opt_10_33_67_centroid_dist,pca_opt_10_33_67_split,pca_opt_10_33_67_sum_sq_dist,pca_opt_10_33_67_cluster_HDI,pca_opt_10_67_33_label,pca_opt_10_67_33_centroid_dist,pca_opt_10_67_33_split,pca_opt_10_67_33_sum_sq_dist,pca_opt_10_67_33_cluster_HDI,pca_opt_10_100_0_label,pca_opt_10_100_0_centroid_dist,pca_opt_10_100_0_split,pca_opt_10_100_0_sum_sq_dist,pca_opt_10_100_0_cluster_HDI,ind_dist_vanilla,ind_dist_pca_3,ind_dist_pca_opt
9.0,18.0,Dhemaji,Assam,0.591,0.0,0.0,train,0.0,0.0,0.0,1.0,train,1.0,1.0,0.0,1.0,train,1.0,0.0,0.0,0.05422902822180187,train,0.20077811346375335,0.4017383062984414,0.0,1.0,train,1.0,1.0,0.0,1.0000000000000002,train,1.0,0.0,6.0,0.15931667659163146,train,0.6395629888592239,0.6189476002310216,0.0,0.5357243963607361,train,1.0,0.9601221458594535,3.0,0.7553655686594226,train,0.3597166779370128,0.12547149648604253,3.0,0.6246915103805896,train,0.0,0.6818838368426408,1.0,0.619311472612271,train,1.0,0.6220478649634061,2.0,0.725185903320701,train,0.2390002047773762,0.3081189736533767,1.0,0.0,train,0.0,0.0,0.0,1.0000000000000002,train,1.0000000000000002,1.0,0.0,1.0,train,1.0,1.0000000000000002,2.0,0.9257898397897261,train,0.7313956776582043,0.5387075392927795,0.0,0.9999999999999999,train,1.0,1.0,0.0,1.0,train,0.9999999999999998,0.0,2.0,0.7079487264650364,train,0.5909163966696346,0.48924609783646605,0.0,0.8218946723745795,train,0.9548458239696411,1.0,6.0,0.5230964168361049,train,0.12687441604092892,0.2647084689879707,1.0,0.7896112940106816,train,0.9999999999999998,0.43078730904817913,7.0,0.6791297534873584,train,0.977066728429116,0.41013368031352226,7.0,0.8444612448281922,train,0.2707603939087537,0.2826873593257998,0.0,0.0,train,1.0,1.0,1.0,1.0,train,1.0,1.0,1.0,0.0,train,0.0,0.0,1.0,0.8233771290788721,train,0.6945536402100707,0.0,3.0,0.5896390012833619,train,1.0,0.23220992049943673,3.0,0.9800187564294286,train,0.22128755086142365,0.10248413405083273,3.0,0.018470345869585746,train,1.0,0.04779044613392672,2.0,0.9319383914179624,train,0.3096290687773333,1.0,3.0,0.841259799228285,train,0.14284874555234645,0.11403299731592226,4.0,0.08559900772979614,train,0.9999999999999998,0.2725321888412016,6.0,0.5784452153419539,train,0.27890871755773144,0.9888424178848266,0.0,0.7378096674489242,train,0.9849265240151317,0.0,0.8644473963751761,0.7872878515265906,0.7208357285847616
10.0,18.0,Tinsukia,Assam,0.653,1.0,1.0,train,1.0,1.0,0.0,1.0,train,1.0,1.0,0.0,1.0,train,1.0,0.0,1.0,1.0,train,1.0,0.003309298123712112,0.0,1.0,train,1.0,1.0,0.0,1.0000000000000002,train,1.0,0.0,2.0,0.7859806960378475,train,0.23844987470639917,0.34749074454956874,0.0,0.5357243963607361,train,1.0,0.9601221458594535,3.0,0.7553655686594226,train,0.3597166779370128,0.12547149648604253,9.0,0.8388404467903181,train,0.19817870403165977,0.4186867693652365,1.0,0.619311472612271,train,1.0,0.6220478649634061,2.0,0.725185903320701,train,0.2390002047773762,0.3081189736533767,0.0,1.0,train,0.9999999999999999,0.9999999999999998,0.0,1.0000000000000002,train,1.0000000000000002,1.0,0.0,1.0,train,1.0,1.0000000000000002,1.0,0.9999999999999999,train,1.0,0.29167493520417875,0.0,0.9999999999999999,train,1.0,1.0,0.0,1.0,train,0.9999999999999998,0.0,4.0,0.43302589460948504,train,0.0648812004883168,0.2111470806228774,5.0,1.0,train,1.0,0.6992606530826161,6.0,0.5230964168361049,train,0.12687441604092892,0.2647084689879707,2.0,0.4172985765955719,train,0.2718530014352563,0.2612763264937172,9.0,0.9435859775846211,train,0.9201228608213141,0.6887387813590564,4.0,0.8790383692058927,train,0.38641258120970945,0.5804596381003101,1.0,1.0,train,0.0,0.0,1.0,1.0,train,1.0,1.0,1.0,0.0,train,0.0,0.0,2.0,1.0,train,0.2912640304237015,0.03796128700117227,3.0,0.5896390012833619,train,1.0,0.23220992049943673,3.0,0.9800187564294286,train,0.22128755086142365,0.10248413405083273,0.0,0.016022724812039604,train,0.45383499077590805,0.0,5.0,0.9224476021568258,train,0.6603146664581632,0.897491725791196,3.0,0.841259799228285,train,0.14284874555234645,0.11403299731592226,8.0,0.11819495451699955,train,0.31655169540481704,0.2627605763335375,9.0,0.4722424631393224,train,0.47427754127771393,0.6998670412044731,0.0,0.7378096674489242,train,0.9849265240151317,0.0,0.8663404053981032,0.8022483438517586,0.7307881664278747
11.0,18.0,Dibrugarh,Assam,0.678,0.0,0.0,train,0.0,0.0,1.0,0.0,train,0.0,0.0,0.0,1.0,train,1.0,0.0,2.0,0.0,train,0.2695737091363425,0.0,1.0,0.0,train,0.31206556675518193,0.7771224998631907,2.0,0.0,train,0.2557576551524135,0.8954920988058914,3.0,0.18219380301615973,train,0.22071611009840653,0.5722055308801396,1.0,0.0,train,0.6815654265531026,0.5974757330200734,3.0,0.7553655686594226,train,0.3597166779370128,0.12547149648604253,6.0,0.41639928760147793,train,0.27042004733029107,0.6203297564590379,7.0,0.14987849815700582,train,0.47346470378466854,0.5166129619585008,2.0,0.725185903320701,train,0.2390002047773762,0.3081189736533767,1.0,0.0,train,0.0,0.0,0.0,1.0000000000000002,train,1.0000000000000002,1.0,0.0,1.0,train,1.0,1.0000000000000002,2.0,0.9257898397897261,train,0.7313956776582043,0.5387075392927795,3.0,0.0,train,0.12136938296258049,0.8635620692615016,0.0,1.0,train,0.9999999999999998,0.0,3.0,0.5810251138415863,train,0.3982788726458895,0.6449821365423716,2.0,0.5099859496344767,train,0.5065762759719983,0.8043587529481515,6.0,0.5230964168361049,train,0.12687441604092892,0.2647084689879707,3.0,0.5008415068190171,train,0.7003044249646319,0.6817925145290874,1.0,0.41961131111702643,train,0.6579167338085081,0.48855439536680517,4.0,0.8790383692058927,train,0.38641258120970945,0.5804596381003101,1.0,1.0,train,0.0,0.0,1.0,1.0,train,1.0,1.0,1.0,0.0,train,0.0,0.0,3.0,0.5091877350172672,train,1.0,0.24636617251347231,0.0,0.5961366990178785,train,0.29915381492438237,1.0,3.0,0.9800187564294286,train,0.22128755086142365,0.10248413405083273,6.0,0.0,train,0.5865167776045035,0.08764628672197566,4.0,0.22832846735824686,train,0.5141396000934406,0.4721038835666545,3.0,0.841259799228285,train,0.14284874555234645,0.11403299731592226,9.0,0.0,train,0.4360853902076853,0.22430302593140267,7.0,0.14159693363179787,train,0.1246249978273486,0.7732225814048078,0.0,0.7378096674489242,train,0.9849265240151317,0.0,0.8433931842852002,0.7847676322652678,0.7283437043508464
14.0,18.0,Golaghat,Assam,0.609,1.0,1.0,train,1.0,1.0,1.0,0.0,train,0.0,0.0,0.0,1.0,train,1.0,0.0,1.0,1.0,train,1.0,0.003309298123712112,2.0,0.07401075514824229,train,0.14436990173837627,0.47374728090681456,0.0,1.0000000000000002,train,1.0,0.0,5.0,1.0,train,1.0,0.5052464411191507,4.0,0.06641943003423811,train,0.380571579825463,0.40744168826360405,3.0,0.7553655686594226,train,0.3597166779370128,0.12547149648604253,2.0,1.0,train,1.0,0.5321796132415612,2.0,0.0,train,0.24418913877745685,0.6427974201073964,2.0,0.725185903320701,train,0.2390002047773762,0.3081189736533767,0.0,1.0,train,0.9999999999999999,0.9999999999999998,0.0,1.0000000000000002,train,1.0000000000000002,1.0,0.0,1.0,train,1.0,1.0000000000000002,1.0,0.9999999999999999,train,1.0,0.29167493520417875,2.0,0.7601870276355337,train,0.29860864022713574,0.27301763410493607,0.0,1.0,train,0.9999999999999998,0.0,6.0,0.8204849516716728,train,1.0,0.3836766904102033,6.0,0.724461231138251,train,0.5586815802441933,0.23721351891767706,6.0,0.5230964168361049,train,0.12687441604092892,0.2647084689879707,0.0,1.0,train,0.8490805882397465,0.5144879021076518,6.0,0.2527315352507055,train,0.0,0.3809229053394669,4.0,0.8790383692058927,train,0.38641258120970945,0.5804596381003101,0.0,0.0,train,1.0,1.0,1.0,1.0,train,1.0,1.0,0.0,1.0,train,1.0,1.0,3.0,0.5091877350172672,train,1.0,0.24636617251347231,3.0,0.5896390012833619,train,1.0,0.23220992049943673,3.0,0.9800187564294286,train,0.22128755086142365,0.10248413405083273,3.0,0.018470345869585746,train,1.0,0.04779044613392672,4.0,0.22832846735824686,train,0.5141396000934406,0.4721038835666545,3.0,0.841259799228285,train,0.14284874555234645,0.11403299731592226,4.0,0.08559900772979614,train,0.9999999999999998,0.2725321888412016,0.0,1.0,train,0.03393158998911078,0.32465158099805136,8.0,0.4844199157661505,train,0.41323958808229233,0.16902660405990988,0.8571039814636657,0.8095750959326921,0.6918064165995728
16.0,18.0,Dima Hasao,Assam,0.699,0.0,0.0,train,0.0,0.0,1.0,0.0,train,0.0,0.0,0.0,1.0,train,1.0,0.0,2.0,0.0,train,0.2695737091363425,0.0,1.0,0.0,train,0.31206556675518193,0.7771224998631907,3.0,0.45779423859899737,train,0.0,0.22629858921410254,1.0,0.0,train,0.09825133177055567,0.0,1.0,0.0,train,0.6815654265531026,0.5974757330200734,3.0,0.7553655686594226,train,0.3597166779370128,0.12547149648604253,1.0,0.4416269057487946,train,0.22190955814569666,0.6951067152524736,7.0,0.14987849815700582,train,0.47346470378466854,0.5166129619585008,5.0,0.8588255149246325,train,0.04017259535506601,0.12554303343197132,1.0,0.0,train,0.0,0.0,0.0,1.0000000000000002,train,1.0000000000000002,1.0,1.0,0.0,train,0.0,0.0,3.0,0.0,train,0.07059449929623007,0.0,3.0,0.0,train,0.12136938296258049,0.8635620692615016,3.0,0.2128157641536158,train,0.0,0.32550898245146515,1.0,0.0,train,0.0,0.0,2.0,0.5099859496344767,train,0.5065762759719983,0.8043587529481515,6.0,0.5230964168361049,train,0.12687441604092892,0.2647084689879707,9.0,0.0,train,0.06553558831134565,0.0,7.0,0.6791297534873584,train,0.977066728429116,0.41013368031352226,7.0,0.8444612448281922,train,0.2707603939087537,0.2826873593257998,0.0,0.0,train,1.0,1.0,1.0,1.0,train,1.0,1.0,1.0,0.0,train,0.0,0.0,3.0,0.5091877350172672,train,1.0,0.24636617251347231,3.0,0.5896390012833619,train,1.0,0.23220992049943673,1.0,0.0,train,0.0,0.26695191604648205,3.0,0.018470345869585746,train,1.0,0.04779044613392672,1.0,0.81881800197832,train,1.0,0.7825658122418849,0.0,0.958279057745223,train,1.0,0.00425546401579685,0.0,0.059283910600455986,train,0.7199183716488108,0.16428284028203574,5.0,0.4986438926035443,train,1.0000000000000002,0.9182392516582927,8.0,0.4844199157661505,train,0.41323958808229233,0.16902660405990988,0.931476474077056,0.8663425600472172,0.7412125124651656
17.0,18.0,Cachar,Assam,0.601,1.0,1.0,train,1.0,1.0,0.0,1.0,train,1.0,1.0,0.0,1.0,train,1.0,0.0,1.0,1.0,train,1.0,0.003309298123712112,0.0,1.0,train,1.0,1.0,0.0,1.0000000000000002,train,1.0,0.0,5.0,1.0,train,1.0,0.5052464411191507,0.0,0.5357243963607361,train,1.0,0.9601221458594535,3.0,0.7553655686594226,train,0.3597166779370128,0.12547149648604253,2.0,1.0,train,1.0,0.5321796132415612,4.0,1.0,train,0.537993006916878,0.6725242214052585,5.0,0.8588255149246325,train,0.04017259535506601,0.12554303343197132,0.0,1.0,train,0.9999999999999999,0.9999999999999998,0.0,1.0000000000000002,train,1.0000000000000002,1.0,0.0,1.0,train,1.0,1.0000000000000002,1.0,0.9999999999999999,train,1.0,0.29167493520417875,0.0,0.9999999999999999,train,1.0,1.0,0.0,1.0,train,0.9999999999999998,0.0,6.0,0.8204849516716728,train,1.0,0.3836766904102033,5.0,1.0,train,1.0,0.6992606530826161,6.0,0.5230964168361049,train,0.12687441604092892,0.2647084689879707,8.0,0.665789348555416,train,0.9910157561696209,0.39570055989493336,8.0,1.0,train,1.0,0.520179416774254,7.0,0.8444612448281922,train,0.2707603939087537,0.2826873593257998,1.0,1.0,train,0.0,0.0,1.0,1.0,train,1.0,1.0,1.0,0.0,train,0.0,0.0,2.0,1.0,train,0.2912640304237015,0.03796128700117227,1.0,1.0,train,0.12446309903826386,0.9954257565095007,3.0,0.9800187564294286,train,0.22128755086142365,0.10248413405083273,4.0,0.037044630220122346,train,0.2744294967494418,0.1356649032102925,5.0,0.9224476021568258,train,0.6603146664581632,0.897491725791196,3.0,0.841259799228285,train,0.14284874555234645,0.11403299731592226,2.0,0.08026308142588666,train,0.43002364036056145,0.2686473286961667,9.0,0.4722424631393224,train,0.47427754127771393,0.6998670412044731,8.0,0.4844199157661505,train,0.41323958808229233,0.16902660405990988,0.8911712882072897,0.791581302405152,0.7433907411659141
18.0,18.0,Karimganj,Assam,0.565,0.0,0.0,train,0.0,0.0,0.0,1.0,train,1.0,1.0,0.0,1.0,train,1.0,0.0,0.0,0.05422902822180187,train,0.20077811346375335,0.4017383062984414,0.0,1.0,train,1.0,1.0,0.0,1.0000000000000002,train,1.0,0.0,6.0,0.15931667659163146,train,0.6395629888592239,0.6189476002310216,0.0,0.5357243963607361,train,1.0,0.9601221458594535,3.0,0.7553655686594226,train,0.3597166779370128,0.12547149648604253,1.0,0.4416269057487946,train,0.22190955814569666,0.6951067152524736,1.0,0.619311472612271,train,1.0,0.6220478649634061,5.0,0.8588255149246325,train,0.04017259535506601,0.12554303343197132,1.0,0.0,train,0.0,0.0,0.0,1.0000000000000002,train,1.0000000000000002,1.0,0.0,1.0,train,1.0,1.0000000000000002,2.0,0.9257898397897261,train,0.7313956776582043,0.5387075392927795,0.0,0.9999999999999999,train,1.0,1.0,0.0,1.0,train,0.9999999999999998,0.0,2.0,0.7079487264650364,train,0.5909163966696346,0.48924609783646605,5.0,1.0,train,1.0,0.6992606530826161,3.0,0.8662616443298765,train,1.0,0.0,1.0,0.7896112940106816,train,0.9999999999999998,0.43078730904817913,7.0,0.6791297534873584,train,0.977066728429116,0.41013368031352226,0.0,0.9690142477667993,train,1.0,0.0,1.0,1.0,train,0.0,0.0,1.0,1.0,train,1.0,1.0,1.0,0.0,train,0.0,0.0,3.0,0.5091877350172672,train,1.0,0.24636617251347231,3.0,0.5896390012833619,train,1.0,0.23220992049943673,3.0,0.9800187564294286,train,0.22128755086142365,0.10248413405083273,6.0,0.0,train,0.5865167776045035,0.08764628672197566,1.0,0.81881800197832,train,1.0,0.7825658122418849,3.0,0.841259799228285,train,0.14284874555234645,0.11403299731592226,4.0,0.08559900772979614,train,0.9999999999999998,0.2725321888412016,5.0,0.4986438926035443,train,1.0000000000000002,0.9182392516582927,8.0,0.4844199157661505,train,0.41323958808229233,0.16902660405990988,0.9353455877340284,0.8556631008264899,0.7833812390478273
19.0,18.0,Hailakandi,Assam,0.551,1.0,1.0,train,1.0,1.0,0.0,1.0,train,1.0,1.0,0.0,1.0,train,1.0,0.0,3.0,0.3303151528332419,train,0.0,1.0,3.0,0.45401994766777265,train,0.0,0.0,0.0,1.0000000000000002,train,1.0,0.0,3.0,0.18219380301615973,train,0.22071611009840653,0.5722055308801396,5.0,0.2873898508086196,train,0.0,0.0,3.0,0.7553655686594226,train,0.3597166779370128,0.12547149648604253,6.0,0.41639928760147793,train,0.27042004733029107,0.6203297564590379,9.0,0.3607394190615099,train,0.4267248144162465,0.12582909453177077,5.0,0.8588255149246325,train,0.04017259535506601,0.12554303343197132,0.0,1.0,train,0.9999999999999999,0.9999999999999998,1.0,0.0,train,0.0,0.0,1.0,0.0,train,0.0,0.0,0.0,0.31292314280835515,train,0.0,1.0,1.0,0.13351868618641327,train,0.0,0.0,0.0,1.0,train,0.9999999999999998,0.0,4.0,0.43302589460948504,train,0.0648812004883168,0.2111470806228774,1.0,0.2990044424961321,train,0.13216635117484815,0.0,6.0,0.5230964168361049,train,0.12687441604092892,0.2647084689879707,2.0,0.4172985765955719,train,0.2718530014352563,0.2612763264937172,0.0,0.2668692782725022,train,0.39426134636623605,0.0,7.0,0.8444612448281922,train,0.2707603939087537,0.2826873593257998,0.0,0.0,train,1.0,1.0,0.0,0.0,train,0.0,0.0,1.0,0.0,train,0.0,0.0,1.0,0.8233771290788721,train,0.6945536402100707,0.0,2.0,0.0,train,0.0,0.0,3.0,0.9800187564294286,train,0.22128755086142365,0.10248413405083273,1.0,0.01659037640457336,train,0.1392413495892496,0.14032002725341652,3.0,0.0,train,0.20609751148715055,0.0,3.0,0.841259799228285,train,0.14284874555234645,0.11403299731592226,9.0,0.0,train,0.4360853902076853,0.22430302593140267,8.0,0.018833142933103286,train,0.22115489703307895,0.6950996553274373,8.0,0.4844199157661505,train,0.41323958808229233,0.16902660405990988,0.9263831136590984,0.8217993415007152,0.7436028596284769
20.0,18.0,Bongaigaon,Assam,0.684,1.0,1.0,train,1.0,1.0,1.0,0.0,train,0.0,0.0,0.0,1.0,train,1.0,0.0,3.0,0.3303151528332419,train,0.0,1.0,2.0,0.07401075514824229,train,0.14436990173837627,0.47374728090681456,0.0,1.0000000000000002,train,1.0,0.0,4.0,0.355642098370312,train,0.0,1.0,4.0,0.06641943003423811,train,0.380571579825463,0.40744168826360405,3.0,0.7553655686594226,train,0.3597166779370128,0.12547149648604253,5.0,0.4234555773176032,train,0.08736629095360049,1.0,2.0,0.0,train,0.24418913877745685,0.6427974201073964,5.0,0.8588255149246325,train,0.04017259535506601,0.12554303343197132,0.0,1.0,train,0.9999999999999999,0.9999999999999998,0.0,1.0000000000000002,train,1.0000000000000002,1.0,0.0,1.0,train,1.0,1.0000000000000002,0.0,0.31292314280835515,train,0.0,1.0,2.0,0.7601870276355337,train,0.29860864022713574,0.27301763410493607,0.0,1.0,train,0.9999999999999998,0.0,4.0,0.43302589460948504,train,0.0648812004883168,0.2111470806228774,6.0,0.724461231138251,train,0.5586815802441933,0.23721351891767706,6.0,0.5230964168361049,train,0.12687441604092892,0.2647084689879707,2.0,0.4172985765955719,train,0.2718530014352563,0.2612763264937172,6.0,0.2527315352507055,train,0.0,0.3809229053394669,7.0,0.8444612448281922,train,0.2707603939087537,0.2826873593257998,0.0,0.0,train,1.0,1.0,1.0,1.0,train,1.0,1.0,1.0,0.0,train,0.0,0.0,3.0,0.5091877350172672,train,1.0,0.24636617251347231,3.0,0.5896390012833619,train,1.0,0.23220992049943673,3.0,0.9800187564294286,train,0.22128755086142365,0.10248413405083273,1.0,0.01659037640457336,train,0.1392413495892496,0.14032002725341652,4.0,0.22832846735824686,train,0.5141396000934406,0.4721038835666545,3.0,0.841259799228285,train,0.14284874555234645,0.11403299731592226,0.0,0.059283910600455986,train,0.7199183716488108,0.16428284028203574,3.0,0.0,train,0.3556588512375283,1.0000000000000002,8.0,0.4844199157661505,train,0.41323958808229233,0.16902660405990988,0.8879470780827429,0.7421305251850657,0.7333404793343479
21.0,18.0,Chirang,Assam,0.607,0.0,0.0,train,0.0,0.0,1.0,0.0,train,0.0,0.0,0.0,1.0,train,1.0,0.0,2.0,0.0,train,0.2695737091363425,0.0,1.0,0.0,train,0.31206556675518193,0.7771224998631907,0.0,1.0000000000000002,train,1.0,0.0,1.0,0.0,train,0.09825133177055567,0.0,1.0,0.0,train,0.6815654265531026,0.5974757330200734,3.0,0.7553655686594226,train,0.3597166779370128,0.12547149648604253,7.0,0.0,train,0.1074444735565005,0.0,6.0,0.08465167304906479,train,0.0,0.0,5.0,0.8588255149246325,train,0.04017259535506601,0.12554303343197132,1.0,0.0,train,0.0,0.0,0.0,1.0000000000000002,train,1.0000000000000002,1.0,0.0,1.0,train,1.0,1.0000000000000002,3.0,0.0,train,0.07059449929623007,0.0,3.0,0.0,train,0.12136938296258049,0.8635620692615016,0.0,1.0,train,0.9999999999999998,0.0,1.0,0.0,train,0.0,0.0,4.0,0.0,train,0.0,0.667084897909879,6.0,0.5230964168361049,train,0.12687441604092892,0.2647084689879707,9.0,0.0,train,0.06553558831134565,0.0,6.0,0.2527315352507055,train,0.0,0.3809229053394669,7.0,0.8444612448281922,train,0.2707603939087537,0.2826873593257998,1.0,1.0,train,0.0,0.0,1.0,1.0,train,1.0,1.0,1.0,0.0,train,0.0,0.0,1.0,0.8233771290788721,train,0.6945536402100707,0.0,3.0,0.5896390012833619,train,1.0,0.23220992049943673,3.0,0.9800187564294286,train,0.22128755086142365,0.10248413405083273,2.0,0.005385123726031659,train,0.1231144410117978,0.06964984703351969,6.0,0.33921040642355743,train,0.0,0.06123980035222765,3.0,0.841259799228285,train,0.14284874555234645,0.11403299731592226,6.0,0.09392401230330491,train,0.3591313892271929,0.0,3.0,0.0,train,0.3556588512375283,1.0000000000000002,8.0,0.4844199157661505,train,0.41323958808229233,0.16902660405990988,0.8957656142139249,0.8192880605597382,0.7353405244355381
