ind_dist_vanilla,ind_dist_pca_3,ind_dist_pca_opt
6.7584876706386146,1.3466842823290754,2.204353764828167
6.580790314690309,1.3252323399333883,2.2270808543476273
6.087221043311233,1.2886556056184364,2.13304806610067
6.442461258331134,1.3552515096022972,2.2081531870349993
6.226216211992803,1.3032412943465026,2.089974931136242
5.937450854187446,1.2023689385581449,2.1785129902770226
6.519493911205181,1.39934746095552,2.241245138304372
6.422184336890445,1.3390255866537677,2.2508426873778267
6.366147061571963,1.345440447648927,2.1989436392686703
5.968111678808416,1.1894875663533855,2.1258189876818316
5.904602312334013,1.1821075644897725,2.2147221129462067
6.339802071900343,1.29623122260435,2.159865574997624
6.116530685308023,1.2431794497773265,2.1420872625001737
5.935163108004316,1.269873908474515,2.0873418127935413
6.222883266647991,1.2329668400361056,2.123011077521492
6.00117421248998,1.2619507042272142,2.161240224687268
5.885613403184111,1.232183783304606,2.0675188816296295
6.303475138218517,1.3488022606361716,2.237297202557436
5.627603699181645,1.185131857642159,2.035556628935021
5.326380962337707,0.8895803448649183,2.257363337585341
5.954767404563203,1.2750427629785936,2.1128134540899093
5.945305224953167,1.298611245999159,2.119774344658819
5.632072246112681,1.1142617566871518,2.134583221152378
5.971411784950791,1.2760395210315942,2.1419982081653486
5.750466685925619,1.1923243185496795,2.053146978550557
6.161456700524512,1.3487239157884467,2.190891726757189
6.210875566941603,1.2473956919336722,2.222979294940279
6.528795374234553,1.3805891053429735,2.3625277359906494
5.536140550656529,1.1854659290702922,1.9878755373180086
5.884476105802833,1.274565926596747,2.0844420934306926
5.297248958185737,1.043319641360091,2.1481887392531682
5.728411770249139,1.1984706623648897,2.1441167805098202
5.6034179451783395,1.0656168576132523,2.0804808129045074
5.802001031264683,1.1183767303948549,2.11504446916711
5.701091995201864,1.1164289844733581,2.1971139849321193
5.540283441321961,1.0611351385222592,2.084980730386516
5.828479984735717,1.0424963958799809,2.1372001362724578
5.956388090783474,1.2037433659268668,2.184327076527102
5.648141628461335,1.0752160328885192,2.1708324091479114
5.3485401280274685,0.9913987075211618,2.038163201908504
5.8093642716358165,1.225526096854792,2.0695838672141633
5.659633582166464,1.0691209650364486,2.125177903233603
5.7704695253891565,1.1608937326174686,2.2290231083542444
5.931911710927557,1.1453899069958795,2.18246271738068
5.667073786024534,1.1291309183054135,2.1503377676071347
5.653166563513126,1.038929039652746,2.1901215742085403
6.309064307424913,1.240672381205035,2.134953543352524
6.269767111400428,1.258943755499513,2.101025988247891
6.2565212510167365,1.2624934010535336,2.054999481801889
5.760171948000565,1.135176884034442,2.027031995916583
6.53315232695994,1.3670625861009196,2.1729614500575547
6.422311916956221,1.37608670044252,2.1227257951629617
6.095264407088145,1.2887585064692635,2.1601965292756438
6.359730304794628,1.324821244265352,2.091836867091652
6.495974776015553,1.3509179648208736,2.085155163696331
6.162196398750252,1.2651044117383656,2.125779539733727
6.379584070542231,1.3582619522353432,2.1729726177252733
6.135466596471943,1.2825357399928345,2.0217799500679035
6.435325293441027,1.3183084457901164,2.0740355482681303
6.466774647910042,1.3815073592516676,2.1394584053024808
6.10138335538036,1.2973952785987757,2.0604829800771123
5.939108390928108,1.2205857803758169,2.064684172362249
5.960646554468052,1.2306624975515124,2.1338224482941124
6.203595557095844,1.3136041829256837,2.087518387569621
6.377781984699275,1.3242375003248308,2.115390110132375
5.948097253597859,1.2412871931077603,2.1369372848821917
5.540553022078821,1.089436085109443,2.0786491495451638
6.3687116501440935,1.3348419205971174,2.2102468939410813
6.586170076080175,1.4011336695715195,2.210139496165928
6.321885834076175,1.2945679764302336,2.114617607869179
6.204462809925339,1.27759311664339,2.083356312682606
5.532463820641729,1.044134944515635,2.059162182155817
6.091271891407971,1.208965743768164,2.1259328402334026
5.92035628685664,1.1904787003815132,2.0819214219024498
6.267187189364102,1.3438816513985612,2.1574770282211584
6.2641746303247405,1.3159648311971095,2.349290548117677
6.297373517060835,1.2437900393663404,2.125763045237099
6.421579672766363,1.3726947027281577,2.1582845456876316
6.027313561945943,1.283639174873682,2.1510473347607837
6.3274565182635225,1.3588306022195185,2.1832505186347926
6.499727074804116,1.3974651421388768,2.1297876977329873
6.500759612815654,1.4148216632764519,2.2307738484568005
5.948310005567268,1.236222533981894,2.1279549708217296
6.335220215356481,1.3354641509458838,2.2707133696094193
5.956189836081014,1.2443135000323347,2.170901457791748
6.3853775838954,1.3774493948617412,2.111194101157538
6.2126208797505695,1.2889734375224713,2.1592416934174516
6.237510043250826,1.3299788844282154,2.1097114663113135
6.262352620518656,1.328995481661112,2.090884596858209
6.188658548865423,1.3223419678141493,2.0425332036878667
6.172186091112365,1.2827643011229228,2.0799797942087537
6.81288003000929,1.4875974902665539,2.285910732399684
6.884050962504045,1.4537623463527538,2.394479148766494
6.493540399439288,1.3827609837283208,2.2020368852789387
6.540020646043127,1.394985422904898,2.243937082882168
6.329546521241302,1.338029544397311,2.0953497741766016
6.170649142066499,1.170826502222705,2.0890698074040017
6.04219647432726,1.1001023126146603,2.01553443561554
6.100718737269039,1.0919034097729636,2.129902519633666
5.912862561723583,1.077438395320177,2.027574000949162
5.7584406275158315,1.0702415322710923,1.9791015512466132
5.701878155692248,0.9764013715307461,2.136989352527487
5.921734810313986,1.0278495261836194,2.184088885342706
6.2873028918605,1.124125147431051,2.208113233700264
5.987205115308146,1.0701206212933403,2.049699220115287
6.27477461585657,1.1387141616471255,2.3452676921664306
6.520587602194522,1.219505710134118,2.2485247631920635
6.23278406741031,1.1262032211238913,2.1933055024347947
6.2979554211644855,1.1481892830219362,2.3108626953951084
6.242980265270886,1.1930123433309743,2.1576312785847453
6.914605880162463,1.3038804515287323,2.3206217901483894
5.987480640656679,1.118638864897271,2.025342284360993
5.7858063796387675,1.042632609141379,2.0358156541067056
5.702134587645776,1.0224136020316443,2.080766103888154
5.692042679701709,1.0331402714303617,2.1011241371196263
5.914854662352317,1.0588926536169492,2.0987203536999206
6.287745730811016,1.1800589903380483,2.086865358539589
6.23378941509338,1.131841781887023,2.237266474524686
5.790014830848479,1.0263272412776363,2.1476865880844365
6.297046758249653,1.109432949268306,2.2737276431147335
6.072790369975339,1.0451338055341135,2.2056027851410263
5.6816729639728925,0.922884256932525,2.0596278220122253
6.050930329914635,1.0799304940830636,2.13856876306438
6.262293317081743,1.1342306309354682,2.1170366011252137
6.449526483155422,1.1994533589841414,2.3238373803782912
6.257286499506164,1.1096965500729177,2.1262537695348445
5.445634704586167,0.8743861304055068,2.110229173435261
6.1292540199103716,1.0411156911451351,2.1949105091893393
6.108997215814302,1.331253604623783,2.054223513196268
5.962934922024056,1.2527841018804,2.0843152603021635
6.1060032358383545,1.2765350288730175,2.1494340244288264
6.289538360674459,1.3566518135967798,2.1402514328855857
6.113018444991501,1.2691112360507502,2.0817543160516037
6.615413276919287,1.4394041538665723,2.234578647932691
6.625023157623497,1.401239135131813,2.237971922149005
6.15255316761373,1.3110902565471358,2.0556498146768734
6.292897323557418,1.3051990070018684,2.0900242724539972
6.223715162529834,1.2981156461041714,2.0947243033450533
6.132844223162542,1.2608043282850818,2.112838598734723
6.00737934392576,1.213991800819928,2.0356118463690738
6.24316606346718,1.2994218753066973,2.0804847787362823
6.356598129468242,1.3849634027526165,2.126361741193011
6.310492449836007,1.3598050717461068,2.1733343727058556
6.217169988393772,1.3435648206586828,2.1077493978007475
5.762709295162573,1.1467875156551486,2.057506924005687
5.982200334221388,1.2305831125266569,2.1393578761268315
6.0827517476047,1.3022809271446438,2.1219935309017357
6.374420959158699,1.3911396104022116,2.1910204695689517
6.356743189111679,1.3518614925864063,2.1666654172494253
6.367151616733679,1.3526276845878973,2.1229621765868765
6.303180167512519,1.3589645616068524,2.062639628954342
6.188702741792861,1.3453709337954332,2.077947658341445
6.3514074430647955,1.398199083901916,2.1448053726126264
6.285101590446828,1.3918943715834629,2.0595707040543467
6.5533693814858065,1.430059239630359,2.228507436341494
6.755073519393648,1.4992532677412946,2.205768123178829
6.383829455161688,1.427352943462434,2.1207043919099595
6.725242083987227,1.5268465124245219,2.1765405099572663
5.903120813642071,1.197304601121763,2.2675340390525722
5.386355293424193,1.0772210061414804,2.0275375527399953
5.410400375713469,0.9102654980830853,2.184723675474322
5.78540407980151,1.2260239618630502,2.0822941944658337
5.691470951508161,1.023788592800659,2.0458437962622673
5.933457847154836,1.1072465932302495,2.021223168610833
5.7533832157955525,1.0649977400231683,1.9587861090852337
6.057783123222496,1.1340869270853493,2.0479067758422187
5.895635340019737,1.0643494323903315,2.0987605633337023
5.717340579057772,1.0099614034006799,2.0569062596345593
6.08121643677972,1.1606971464914466,2.0491534662799533
6.161231389461929,1.1633290576426316,2.1885964153389215
5.915642392965065,1.0598168257808929,2.0439129844635384
6.054507742138429,1.0416272885245372,2.1877690627826327
6.206369108135043,1.1571386947158955,2.152741090499613
5.7991871363273395,1.0898372184781622,2.022578214096398
6.05940637256628,1.104452321383583,2.0665270742803226
6.424959167393195,1.2246383001816845,2.1547197174639594
5.987776326410379,1.1149731591456717,2.110916732276635
5.593154750365998,0.9711953128929895,2.0055004456929155
6.02837879913904,1.1263175821539766,2.0225645176077447
6.30967822322334,1.169046691614803,2.1367595166442794
6.259920267072902,1.1979225539218326,2.168712042302966
5.901835452665062,1.095339026735705,1.999832948017293
6.168199644122393,1.0983497181541044,2.0807420588394563
6.074145874916745,1.0869315549612362,2.044945339091841
6.027406271201421,1.2022236289245456,2.1375702352433357
6.315722964002495,1.3051414813433762,2.189252196717844
6.107867020879566,1.2542672392348162,2.0789992375462036
5.964354993181148,1.2266600832130843,2.027370073864543
6.01307631792909,1.1732343444525923,2.106022358502074
6.3724851001968625,1.2993890114827231,2.118170914201138
6.336899331964725,1.2806260570144972,2.180465183708414
6.435093321983431,1.3429072010997023,2.11999493575841
6.353046819832334,1.2756420404704352,2.1347129171991748
6.127246045648355,1.2658948107182821,2.1474285555168806
5.504075505143234,1.0750062778203944,2.0078820504875234
5.885028506658294,1.1616625837076062,2.0227503252604704
5.880731169875999,1.2230235348127936,2.0474745715379647
5.9018434604863135,1.1859257215740289,2.1275504542938735
6.428717589742725,1.26909177405321,2.273967069350848
6.334681030886191,1.3382236384542323,2.1370432129489134
6.324260175464157,1.3082063376907975,2.116058279979503
6.485903442121792,1.3957028341669635,2.2949029859792223
6.06252463114542,1.2544569329528674,2.1354862910510617
5.729786200924135,1.1536233635553017,2.0817071139652703
6.169217204301057,1.287250482981106,2.102698789103893
6.145589673367039,1.2244765991493582,2.114742301066861
5.793712367842314,1.193795362686948,2.1295745322281388
6.166951523420397,1.291971736258181,2.1149324177378617
6.214523372038549,1.2852940495099159,2.2171343852131282
6.3475547237380034,1.352129997776283,2.1370565868428604
6.142815378196951,1.2970955093703556,2.156397898799203
5.9377311298681015,1.1761558331337474,2.1659344479854776
6.0189711416474845,1.2176768326072915,2.1051215261216316
6.297368061018163,1.3353470317335623,2.1897285421565598
5.969353826694205,1.2539093253788085,2.137114197694622
6.3612095337883465,1.3819880571482437,2.105189373532742
5.795401504635068,0.9081438361935207,2.598889162678157
5.586852883516592,0.8457819900265214,2.337683025397239
5.678247534744005,0.9756964886123561,2.072197331374372
5.666646773016712,1.1132539586371442,2.16119803443631
5.024585882987585,0.8794832174745568,2.1444506276399222
5.6807307029853416,1.0728084030406366,2.1663943195488446
5.7701383062418685,1.2340562269343507,2.1233171053205964
5.791815009792413,1.3202045320303781,2.0490540667412462
5.897792823390475,1.3484400980287599,2.0511152384358877
5.61751826658065,1.2363955595104879,2.0630894753878772
5.968461953641435,1.302940838953441,2.1857023179644175
5.704189131618968,1.3040209289395226,2.0611031877713
5.423590163933031,1.1992137855948095,2.0503290620388017
5.880128188074887,1.2805113829791572,2.142515410007626
5.703356172635869,1.3009846968559233,2.166603521622327
5.702646050047575,1.279508648032948,2.2095845480250045
6.014877294693883,1.4335765855472518,2.3160564190801214
6.0645353996105795,1.4133135884475099,2.264098887569666
5.958970554376896,1.3264381827403742,2.0435311809185506
5.541608894543612,1.2612256689383794,2.1056873471181645
5.627472668318927,1.2683150872564155,2.058731854608536
5.627447170241729,1.2162270134515336,2.0821807592524695
6.135355730875071,1.3808473538338029,2.223624099276491
5.982036962514282,1.2885362831010119,2.2546468217465088
5.744771291227587,1.2367812915791723,2.097278872863893
5.817609259713036,1.247877902213828,2.1427167867890264
5.786966536289451,1.2454808523696475,2.156616144103168
5.746201175019725,1.2466150518997492,2.115847070057841
5.83966170552383,1.2439461910486376,2.16219209519883
5.528513343919166,1.188407956451895,2.0699922273399576
5.638180514748925,1.1472987942955442,2.0720440588649005
5.582577727421107,1.2047361958135308,2.074528984406888
5.621098389479802,1.2101356351094736,2.1399071200061854
5.316842016508077,1.0885361380896283,2.0419596877850066
5.610934503705726,1.2048483441350053,2.083388262109245
6.152112275536272,1.2873161863886555,2.1623093698757803
5.161107699464542,0.8612888300359113,2.175449835182577
6.494504959146313,1.367845064326357,2.270390436288894
5.879068785003061,1.1550412084726494,2.164024669986271
6.347118854055921,1.3943047935824902,2.200459451813168
6.356918454641028,1.420296931937981,2.2182932268044717
6.206163001576848,1.2325256515810283,2.302430421909645
6.368112790028489,1.375326302494759,2.2234875880050304
6.047694799083567,1.3566828394437196,2.1633174673134716
6.149463044767297,1.3757627270915793,2.254491064038902
6.343538172077227,1.3416523539850524,2.3200561770767756
6.235600528831055,1.2793104102479416,2.195652975145867
6.077668714973647,1.294048804275472,2.213673957156836
5.897847473072633,1.203267067460991,2.2668478983026272
6.22706203595759,1.3326204096135639,2.2735494293983183
6.2104283727816325,1.3426529043653257,2.16984769666969
6.304358841631745,1.378628401367852,2.1991272319310435
5.985274463201764,1.3214497478396945,2.0930706920826805
6.281612490643896,1.4164180390260557,2.176052166288572
6.164338114378634,1.3338888971956515,2.2682147400303045
6.8092451014437785,1.3647382970604172,2.303407949107378
6.404237392975948,1.2835421708179404,2.25313317204311
6.625261748486127,1.3368805846173304,2.184349291945784
6.254575525063857,1.230687925089721,2.159033895387982
6.245784489955561,1.1667553988866746,2.04762161051219
6.236502013793763,1.1405822722251582,2.0742275536270576
6.400166076835021,1.2257102242927298,2.063274942779346
6.380110486288948,1.2211408621493052,2.109948748329284
5.710890018262944,0.9938412812632288,2.0222842220759056
6.191876495527993,1.1664079825462212,2.089222221633566
5.553847761678771,0.8886267790444946,2.039059356363499
6.159357884015432,1.1667700953280293,2.0282022026292426
6.181152663482652,1.1463825073086495,2.0607670566544667
6.34030288051196,1.1644802102223555,2.1183917073578353
6.327683173144181,1.1549834237441927,2.0776888689218844
6.246403580378508,1.1451580413549374,2.1005916417017674
6.265068371714894,1.1657990371106708,2.072515852249116
6.348232454153669,1.192394984396112,2.0948264340110145
6.345431630104056,1.2467407458169224,2.0692020858135294
6.237661982581467,1.2145154415414223,2.069311967734708
6.461702317985501,1.2516987105468043,2.199880322781722
6.419809742451446,1.25786991909961,2.251957305438625
6.698682623951319,1.3127639689917807,2.234604728764347
6.737168505568693,1.2881941208247933,2.3005372223518
6.372966348929489,1.1913454552058584,2.1757017584306753
5.61172117691346,0.9847063295403718,2.0372514153022774
6.316876658760494,1.2402264390078492,2.0917115931791805
6.32460613098398,1.19603968445588,2.153494696572535
6.05520423415005,1.1489431809835937,2.0385556548385417
6.295629570244383,1.2186828882212595,2.013622729598526
6.138756039440135,1.1094072514003037,2.1311732682030775
5.9047899103914,1.0723057876060322,2.1141797648691876
6.273629398384477,1.2837598369622603,2.175202357587929
5.888826337007278,1.1348743824737861,2.076978379212072
6.354604322478308,1.3270442532540434,2.094279952707242
6.189683588077063,1.2304923994820065,2.116152258902288
6.286718010408859,1.2479416358541326,2.0648226691630858
6.49113269691654,1.2675062886351354,2.174635781712853
6.582125668708252,1.2670489205584738,2.218060959301171
6.426008889488204,1.212957993249556,2.1853171623107794
6.309457507168547,1.216285730197521,2.1471095845563317
6.540342019490942,1.2963821163718983,2.163819940677964
6.034651585320547,1.1168143673084938,2.1835360641999895
6.66611462969925,1.2572803559758299,2.2697729278424155
6.384727353290678,1.1735628566903726,2.128195269056628
6.285387467158967,1.178863213828821,2.0701832711265498
6.916169969297025,1.3050128629705489,2.266167771930971
6.909431619462855,1.3101156351155387,2.4869559358657782
6.808827387300845,1.317919603485162,2.194544238350568
6.6385253816574386,1.2578417679771392,2.1955616594629936
6.565080423874704,1.250114256738754,2.2883633686800278
6.3221102402527825,1.1849052796156758,2.2078038868394922
6.396655280477857,1.2762593453377853,2.118114861883998
6.153575199791878,1.2144493333446054,2.0502870853788964
6.3540696472271065,1.2699542808928599,2.084189047770586
6.10979544452369,1.1973139299403814,2.068399279214193
6.359441759505458,1.198937659082718,2.071357168535416
6.285382426569433,1.1921362321545506,2.101002379301213
