st,dc,hh_size_mean,hh_size_median,hce1_mean,hce1_median,hce2_mean,hce2_median,hce3_mean,hce3_median,hce4_mean,hce4_median,hce5_mean,hce5_median,hce_tot_mean,hce_tot_median,mult_total,relg_2_pct,relg_4_pct,relg_1_pct,relg_3_pct,relg_9_pct,relg_6_pct,relg_5_pct,relg_7_pct,sg_9_pct,sg_3_pct,sg_1_pct,sg_2_pct
9,33,4.267731919689063,4.0,12681.716940211649,11550.0,598.9710111392649,0.0,99.69702621444942,0.0,16138.573363006482,14500.0,11172.640419241045,9500.0,15656.28478123242,14000.0,693783215,0.13671875,0.0,0.85546875,0.00390625,0.0,0.0,0.00390625,0.0,0.26953125,0.4765625,0.0,0.25390625
9,34,4.423150078748946,4.0,7358.836326294979,7000.0,1880.3084555812777,1500.0,460.95563711645883,375.0,8368.569859847914,7750.0,3547.565897540252,3100.0,10693.071472081543,9645.5,264959738,0.17857142857142858,0.0,0.8214285714285714,0.0,0.0,0.0,0.0,0.0,0.17857142857142858,0.6428571428571429,0.0,0.17857142857142858
9,35,4.364677128674672,4.0,10483.149611592256,8000.0,794.5119594995186,0.0,474.4024061250698,500.0,12260.6366567579,10750.0,7574.935600392202,5000.0,13405.02114528101,11633.5,332720194,0.09722222222222222,0.0,0.8888888888888888,0.0,0.0,0.0,0.013888888888888888,0.0,0.20833333333333334,0.5555555555555556,0.013888888888888888,0.2222222222222222
9,36,4.009216545507437,4.0,6063.590129506927,6500.0,2225.4839719368774,2500.0,514.9249060609727,600.0,8837.141197548246,9000.0,9501.045965651052,4000.0,10332.217322780461,10937.5,291535912,0.03125,0.0,0.953125,0.0,0.0,0.0,0.015625,0.0,0.25,0.484375,0.0,0.265625
9,37,4.01560265985022,4.0,8748.078898847441,7000.0,1217.0091311194628,1500.0,479.03696251931785,500.0,10732.65312706062,9500.0,6977.702284828441,5000.0,11920.010350204633,10829.5,403475501,0.17045454545454544,0.0,0.8295454545454546,0.0,0.0,0.0,0.0,0.0,0.22727272727272727,0.5795454545454546,0.0,0.19318181818181818
9,38,5.417011971469465,4.0,10200.671848589083,7000.0,1072.3147314737596,500.0,345.13449465004965,200.0,10038.69053553627,7750.0,6500.44728071382,6500.0,12996.171202631722,10041.5,85766497,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.25
9,39,4.199705332703333,5.0,6733.464487254309,6500.0,822.1783290643813,1200.0,297.56503132840686,400.0,14071.909140727683,13645.0,3339.907659566847,2735.0,9304.211095741992,9063.0,246793590,0.10714285714285714,0.0,0.8928571428571429,0.0,0.0,0.0,0.0,0.0,0.25,0.5535714285714286,0.0,0.19642857142857142
9,40,4.199360975951562,4.5,5099.458890933367,5410.0,1070.2153027337708,1246.5,370.1520321329463,425.0,11515.49817715644,12663.5,2450.0839439166066,2245.0,7703.674410196746,8261.5,126287579,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.375,0.25,0.0,0.375
9,41,4.720453526682172,4.0,6286.349302959679,5500.0,1121.856992086646,1258.5,348.2427766235826,324.0,12579.64136746785,9615.0,4322.253936928799,2695.0,9164.9784350938,7826.0,576520523,0.04411764705882353,0.0,0.9558823529411765,0.0,0.0,0.0,0.0,0.0,0.20588235294117646,0.5661764705882353,0.0,0.22794117647058823
9,42,5.109733905049979,4.0,5696.314788652965,4500.0,885.2715045145453,600.0,424.05333890122614,400.0,5480.777846599595,4684.0,3004.8038540769103,2000.0,7712.8284703748,6354.5,623177704,0.11842105263157894,0.0,0.881578947368421,0.0,0.0,0.0,0.0,0.0,0.17105263157894737,0.5592105263157895,0.0,0.26973684210526316
9,43,4.763853702453975,5.0,4472.336983785269,4260.5,940.538956203912,500.0,440.26740929093376,475.0,4954.837942712297,5000.0,2509.658713850621,2000.0,6475.210158385607,5852.0,480010977,0.05357142857142857,0.0,0.9464285714285714,0.0,0.0,0.0,0.0,0.0,0.1875,0.4732142857142857,0.0,0.3392857142857143
9,44,4.266667041727187,4.0,6403.807993266077,5000.0,438.9106011579737,0.0,352.0438582116229,400.0,6349.60230644284,5550.0,3057.2418810417666,1650.0,7978.664500767057,6471.0,1028100744,0.17142857142857143,0.0,0.825,0.0035714285714285713,0.0,0.0,0.0,0.0,0.31785714285714284,0.4357142857142857,0.007142857142857143,0.2392857142857143
9,45,4.885571797797033,4.5,11386.333568715774,9685.0,1147.0464657053888,971.5,590.2574086112556,555.0,5493.573904516801,4425.0,1319.5081471644387,0.0,13691.505815838827,12213.5,325365533,0.20454545454545456,0.0,0.7840909090909091,0.0,0.0,0.0,0.011363636363636364,0.0,0.2159090909090909,0.5568181818181818,0.0,0.22727272727272727
9,46,5.0271502680986515,5.0,6054.1566070927,5500.0,1046.4328582271073,250.0,528.1856619187118,380.0,5823.298494513315,4500.0,3136.492359588894,2500.0,8375.408325938044,7416.5,385739911,0.2833333333333333,0.0,0.7166666666666667,0.0,0.0,0.0,0.0,0.0,0.20833333333333334,0.5083333333333333,0.008333333333333333,0.275
9,47,4.510384063128764,4.0,5705.737540261736,5000.0,1292.7838120322722,1100.0,659.8331117863058,560.0,6308.849994083764,6000.0,4194.769939241455,1930.0,8533.662381994398,7706.0,389893142,0.23076923076923078,0.0,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.08653846153846154,0.47115384615384615,0.019230769230769232,0.4230769230769231
9,48,4.667608883135725,4.0,6049.959524691467,6000.0,1102.0528922304218,800.0,401.36636293196966,450.0,5842.335369152877,5100.0,2338.7459137608685,1860.0,8235.226114278561,7449.0,539096570,0.16911764705882354,0.0,0.8308823529411765,0.0,0.0,0.0,0.0,0.0,0.3382352941176471,0.35294117647058826,0.0,0.3088235294117647
9,49,5.419435815355051,5.0,7102.840872869872,7000.0,1954.9336741485747,2000.0,312.98938146477514,160.0,6968.481451179657,8000.0,8150.896782302578,9000.0,10630.74238576118,10765.0,593499279,0.36363636363636365,0.028409090909090908,0.6079545454545454,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.7613636363636364,0.0,0.056818181818181816
9,50,4.1718358224647485,4.0,3963.71822831289,4500.0,2535.5479349611433,2500.0,345.7642587273777,400.0,5621.2988080405685,7000.0,7514.55160053082,4500.0,7939.64418314389,9317.0,73465252,0.125,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.3125,0.4375,0.0,0.25
9,51,5.796865152245957,6.0,6492.689876094027,7000.0,2805.586353975665,3000.0,261.6861627836779,200.0,7226.108007642641,7750.0,9479.156022189556,10500.0,10952.114746129988,11033.0,301639210,0.1625,0.0,0.8375,0.0,0.0,0.0,0.0,0.0,0.25,0.65,0.0,0.1
9,52,5.079655168935468,5.0,6387.161819348614,6500.0,2265.3086855260003,2500.0,513.0780080806517,325.0,7595.18755404607,8000.0,8572.425724462444,8000.0,10512.911174546005,10654.0,504503619,0.234375,0.0,0.765625,0.0,0.0,0.0,0.0,0.0,0.265625,0.5703125,0.0078125,0.15625
9,53,5.128719523016741,5.0,5509.924460420326,5500.0,1477.371362915493,1550.0,588.374891455223,600.0,7145.149870696998,6750.0,1859.9789736126831,1500.0,8326.157855987796,8373.0,338161135,0.3181818181818182,0.0,0.6818181818181818,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.4772727272727273,0.0,0.25
9,54,4.695273301315216,5.0,5829.24655822106,5500.0,1079.3269067591827,1200.0,493.4134314763921,500.0,6157.703370023019,5150.0,2569.623992254191,1858.0,8129.266273163936,7707.0,379453699,0.15178571428571427,0.0,0.8482142857142857,0.0,0.0,0.0,0.0,0.0,0.08928571428571429,0.6785714285714286,0.017857142857142856,0.21428571428571427
9,55,4.821918064116141,5.0,6850.039587150646,7350.0,853.5776490666029,850.0,172.09965267344603,160.0,7686.624842993335,8500.0,12294.000702772273,12500.0,9540.682933024447,9828.5,168785828,0.20833333333333334,0.0,0.7916666666666666,0.0,0.0,0.0,0.0,0.0,0.14583333333333334,0.7083333333333334,0.0,0.14583333333333334
9,56,4.517513242831886,4.0,6209.10980674623,6200.0,726.2169491391038,750.0,167.28531567830032,160.0,7140.886179546238,7000.0,11600.225732974955,11500.0,8664.36907158299,8580.5,468170634,0.09166666666666666,0.016666666666666666,0.8916666666666667,0.0,0.0,0.0,0.0,0.0,0.09166666666666666,0.5916666666666667,0.041666666666666664,0.275
9,57,4.790033995830588,4.0,6921.697772617287,6500.0,865.5309445457231,750.0,160.6494066401923,150.0,7338.556686131465,7500.0,12053.081992764073,12500.0,9563.837950960335,9251.5,575235541,0.11842105263157894,0.0,0.881578947368421,0.0,0.0,0.0,0.0,0.0,0.1118421052631579,0.6578947368421053,0.013157894736842105,0.21710526315789475
9,58,4.629006148024903,5.0,6342.7156471525,6500.0,831.3101907230981,900.0,136.39307035639158,150.0,6762.479172138848,6500.0,12023.992026878703,12500.0,8875.96652304235,8554.0,505880677,0.1953125,0.0,0.8046875,0.0,0.0,0.0,0.0,0.0,0.078125,0.6796875,0.046875,0.1953125
9,59,4.5412381159766895,4.0,6381.4708861614035,6100.0,877.3172335009585,750.0,160.81729910070877,150.0,7105.384958657977,7200.0,11601.396802060055,10500.0,8978.533875308338,8518.5,422433011,0.10833333333333334,0.0,0.8916666666666667,0.0,0.0,0.0,0.0,0.0,0.125,0.6333333333333333,0.075,0.16666666666666666
9,60,5.157005652367847,5.0,5261.21080726191,5150.0,1214.0554581359481,1200.0,293.96371653537165,300.0,7858.303726825011,7500.0,6684.085749817006,6500.0,7981.087669239388,7783.5,728295665,0.11057692307692307,0.0,0.8894230769230769,0.0,0.0,0.0,0.0,0.0,0.07211538461538461,0.6153846153846154,0.0,0.3125
9,61,5.170547915030714,5.0,5663.912732508989,6400.0,721.1018511336791,0.0,284.2902848832846,250.0,8028.147140266507,8500.0,6863.265358049875,6500.0,7910.319490077947,8223.0,298739149,0.2833333333333333,0.0,0.7166666666666667,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.6,0.0,0.31666666666666665
9,62,5.040483564631286,5.0,5129.8165692328475,5075.0,1189.0318798929043,1315.0,322.67376855296294,290.0,6982.973119161786,6500.0,5857.232932038496,6350.0,7711.574605650293,7928.5,344574746,0.011363636363636364,0.0,0.9886363636363636,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.6022727272727273,0.0,0.375
9,63,5.2371607182929365,5.0,5754.671873402596,5600.0,1605.3501036385512,1650.0,172.65878323344427,0.0,8545.996317849958,8400.0,4449.844315720004,4400.0,8615.649737127338,8471.0,630593532,0.078125,0.0,0.921875,0.0,0.0,0.0,0.0,0.0,0.10416666666666667,0.546875,0.005208333333333333,0.34375
9,64,5.06092768280052,4.0,8727.113246946148,6542.0,1127.6239455259526,135.0,467.00691529049567,432.0,6581.942538292492,4925.0,4134.026848657359,1525.0,11214.790796250572,8638.5,459661384,0.08823529411764706,0.0,0.9117647058823529,0.0,0.0,0.0,0.0,0.0,0.08823529411764706,0.6764705882352942,0.0,0.23529411764705882
9,65,4.872408791871956,5.0,7846.09548986703,6553.0,986.152309654613,828.5,382.6483197542217,442.0,6395.9622298133345,5650.0,3536.2432112988713,1480.0,10042.653852606358,8493.0,242195520,0.025,0.0,0.975,0.0,0.0,0.0,0.0,0.0,0.1875,0.3,0.025,0.4875
9,66,4.857064788442191,4.0,7186.324323355199,5676.0,677.9526545085544,0.0,448.45575223197017,425.0,6444.331286796583,4900.0,3614.8953307664874,1800.0,9151.066422436721,7713.0,581661678,0.07065217391304347,0.0,0.9293478260869565,0.0,0.0,0.0,0.0,0.0,0.059782608695652176,0.6304347826086957,0.010869565217391304,0.29891304347826086
9,67,4.836373665763622,4.5,5179.838032761622,4825.0,1395.936057849897,1200.0,453.18020991357014,470.0,3786.5856338823155,5750.0,2616.986980832232,1500.0,7562.65747985612,7461.0,55832217,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.375,0.3125,0.0,0.3125
9,68,4.695538615582806,4.0,5304.494955933117,4609.0,918.9470937548798,0.0,457.5076801216778,450.0,5074.729873841534,4000.0,2679.3541007803174,1800.0,7327.233325460885,6542.5,429972094,0.08088235294117647,0.0,0.9191176470588235,0.0,0.0,0.0,0.0,0.0,0.11029411764705882,0.5808823529411765,0.007352941176470588,0.3014705882352941
9,69,4.297183305478296,4.0,5717.644746768146,5554.0,954.6478598157055,550.0,440.96114551125186,442.5,5306.296530779929,5000.0,2482.171655920057,1615.0,7762.323685485947,7487.0,269828515,0.0875,0.0,0.9125,0.0,0.0,0.0,0.0,0.0,0.1875,0.4875,0.1125,0.2125
9,70,4.344479756585239,4.0,7715.832568133544,8000.0,985.0438803977191,1000.0,194.69640403371307,200.0,10418.687459899147,10250.0,8913.63195750637,9500.0,10506.684110161232,10879.5,256808748,0.013888888888888888,0.0,0.9861111111111112,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.625,0.0,0.2638888888888889
9,71,5.022067752191435,4.5,8540.076844845162,8500.0,2310.323436650332,2000.0,71.09495138748954,60.0,11081.22190570364,11750.0,10528.623800551553,12200.0,12722.305804025267,12855.0,245755977,0.08333333333333333,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.5972222222222222,0.027777777777777776,0.1527777777777778
9,72,4.450184553762857,5.0,11045.604532229267,12000.0,405.3589738685261,0.0,410.0524355089472,450.0,9482.851994004362,9750.0,4815.126879461896,3500.0,13052.479523151185,13366.5,173990492,0.375,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.3375,0.5875,0.0,0.075
9,73,5.207953116337095,5.0,12070.265065031079,8000.0,1069.5708733483834,0.0,97.36933808027547,0.0,10519.190211455998,8500.0,17294.59938904121,16000.0,15554.977086310004,11608.5,338337387,0.21875,0.0,0.78125,0.0,0.0,0.0,0.0,0.0,0.203125,0.484375,0.0,0.3125
9,74,5.6799667984965225,5.0,7439.90483492766,7450.0,2538.2787584367275,1850.0,62.31509164525814,0.0,12516.258706850027,12500.0,7379.116693921364,5500.0,11698.50454099086,11155.0,302177882,0.19318181818181818,0.011363636363636364,0.7840909090909091,0.0,0.011363636363636364,0.0,0.0,0.0,0.3181818181818182,0.6022727272727273,0.0,0.07954545454545454
9,75,5.139548073291484,5.0,6510.773498969982,6000.0,1482.51773536464,1400.0,607.1213116684364,400.0,6487.022784284881,5000.0,2587.322716055699,1925.0,9356.73631674586,8300.0,229476590,0.14285714285714285,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.125,0.5,0.0,0.375
10,1,4.335710805089954,5.0,6274.8292063331755,6750.0,784.260852038876,400.0,383.3662346376011,350.0,9911.641489406757,9750.0,6223.27260379786,2899.5,8787.053396996836,9079.0,268847498,0.2777777777777778,0.0,0.7222222222222222,0.0,0.0,0.0,0.0,0.0,0.19444444444444445,0.5694444444444444,0.08333333333333333,0.1527777777777778
10,2,5.47633240777802,5.0,6381.462816083701,6000.0,1130.6642159948533,850.0,483.78057187179746,500.0,8319.240300022637,7750.0,5685.176287107276,4000.0,9162.99372416024,8950.0,763168147,0.105,0.0,0.895,0.0,0.0,0.0,0.0,0.0,0.145,0.71,0.02,0.125
10,3,5.145522124163919,5.0,6843.4833424819235,7000.0,1346.465450636063,1500.0,319.5941654994102,300.0,5615.765439759498,4000.0,9712.338598626475,7500.0,9786.951484511981,10654.0,125021086,0.16666666666666666,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.125,0.7083333333333334,0.0,0.16666666666666666
10,4,4.604216663605546,5.0,5779.737217711326,6000.0,813.5169582729371,500.0,364.10566608582565,300.0,6215.41230491598,4500.0,3251.3913081056353,2500.0,7746.326838926684,7400.0,576422790,0.1875,0.0,0.8046875,0.0078125,0.0,0.0,0.0,0.0,0.140625,0.671875,0.0,0.1875
10,5,4.848706161478394,5.0,6999.771336327274,7000.0,734.5829063637452,810.0,247.04087562419542,300.0,9102.796228293315,9000.0,8438.965363143214,7540.0,9443.222549972967,9451.5,1291748910,0.15625,0.0,0.84375,0.0,0.0,0.0,0.0,0.0,0.12109375,0.5625,0.015625,0.30078125
10,6,4.7882887349357,5.0,5432.087144508715,5125.0,1487.8131228299017,1500.0,416.37771958932166,375.0,7628.186727309633,8000.0,4083.598970075179,4302.5,8312.327583693126,8902.0,316360955,0.21428571428571427,0.0,0.7857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.2857142857142857
10,7,4.6492296979499335,4.0,6124.164115201129,6500.0,1391.4732139319601,1250.0,767.7187437696392,600.0,7532.816988701028,7000.0,3640.8833425049647,1800.0,9214.562533064627,9647.5,631870511,0.38461538461538464,0.0,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.057692307692307696,0.8365384615384616,0.0,0.10576923076923077
10,8,3.752334113666098,5.0,6063.363062804451,7000.0,822.6076545271679,1100.0,672.206835801963,550.0,6785.337848705936,9500.0,4000.8432080549355,4425.0,8457.039372283567,9657.5,249359857,0.7678571428571429,0.0,0.23214285714285715,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.6071428571428571,0.017857142857142856,0.017857142857142856
10,9,4.791411292411796,5.0,6509.13719651914,7000.0,1130.8867822361378,900.0,540.9136292367274,400.0,8430.493239443129,8375.0,6405.189760584164,5180.0,9417.138529178648,9982.5,482894540,0.296875,0.0,0.703125,0.0,0.0,0.0,0.0,0.0,0.0859375,0.6328125,0.09375,0.1875
10,10,4.998279920493666,5.0,6313.293305337715,6500.0,1176.0804610757486,850.0,635.5774287532735,500.0,9780.71959775937,8500.0,4804.362067909257,4000.0,9340.345405776627,9342.0,847133516,0.3352272727272727,0.0,0.6647727272727273,0.0,0.0,0.0,0.0,0.0,0.05113636363636364,0.8011363636363636,0.056818181818181816,0.09090909090909091
10,11,4.898954791442232,4.0,7325.929025394498,6500.0,1247.4337108786465,1100.0,633.090108048077,500.0,8522.145234289721,8500.0,5850.350475907082,7000.0,10404.190383342779,9933.5,350661308,0.06944444444444445,0.0,0.9166666666666666,0.0,0.0,0.0,0.013888888888888888,0.0,0.06944444444444445,0.6388888888888888,0.013888888888888888,0.2777777777777778
10,12,4.480300474839362,4.0,6718.449108476787,7675.0,1595.967284076152,750.0,425.5478860258572,362.5,8915.348685322684,8600.0,9909.245802645724,6310.0,10308.689714208012,11050.0,203214619,0.1875,0.0,0.8125,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.7708333333333334,0.0,0.14583333333333334
10,13,4.57989427481874,5.0,5552.994469182316,6000.0,843.3178119771541,420.0,224.03104676445005,200.0,8476.522041443182,8000.0,8032.33660354036,8000.0,7996.083937578463,8425.0,908502013,0.095,0.0,0.905,0.0,0.0,0.0,0.0,0.0,0.175,0.51,0.005,0.31
10,14,4.839881109793056,5.0,7079.545829623245,7000.0,710.5796308649138,300.0,450.8503618762067,400.0,6949.721946139359,6000.0,8723.498059892296,5000.0,9547.063325796826,9008.5,696734257,0.2261904761904762,0.0,0.7738095238095238,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.6666666666666666,0.0,0.19047619047619047
10,15,4.989074872039256,5.0,5555.737662131438,5000.0,997.9430779437237,1000.0,781.4383391288637,700.0,8579.585596778004,8500.0,5859.140098144481,3000.0,8538.395711068715,7652.5,290806571,0.09375,0.0,0.90625,0.0,0.0,0.0,0.0,0.0,0.109375,0.8125,0.0,0.078125
10,16,5.606505641537451,5.0,7132.031796508005,7000.0,1719.6970430275508,1500.0,417.1691076421249,300.0,8936.50505398588,8000.0,7668.8462951892,6000.0,10652.678482149253,10000.0,614465211,0.0661764705882353,0.0,0.9338235294117647,0.0,0.0,0.0,0.0,0.0,0.25,0.4338235294117647,0.007352941176470588,0.3088235294117647
10,17,4.834898969256908,5.0,6301.494765812919,6000.0,1094.1331327134267,900.0,477.0480392007406,400.0,8141.470464576074,7000.0,7563.342959748705,3400.0,9181.434375966208,8558.5,985664234,0.07291666666666667,0.0,0.9270833333333334,0.0,0.0,0.0,0.0,0.0,0.109375,0.6145833333333334,0.020833333333333332,0.2552083333333333
10,18,4.98033763200123,4.0,7177.635722666855,7000.0,954.1035444064574,700.0,609.9338604520478,500.0,6991.30023787256,6000.0,13234.808841131466,10000.0,10427.204490213735,9096.0,545208746,0.10714285714285714,0.0,0.8928571428571429,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.45535714285714285,0.0,0.33035714285714285
10,19,4.7691740204362745,5.0,6686.713708989102,6835.0,1125.8211236897575,275.0,436.1305290415295,300.0,9372.604230235464,9000.0,7034.872192922981,5370.0,9615.964652498154,9404.5,835112284,0.18181818181818182,0.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.14772727272727273,0.6534090909090909,0.011363636363636364,0.1875
10,20,4.738974590195631,5.0,5964.388210147591,6000.0,1045.0239883435975,525.0,500.6004642283394,500.0,8103.16343380749,8000.0,6699.508662860951,7000.0,8743.616372486666,8597.0,641199545,0.05113636363636364,0.0,0.9488636363636364,0.0,0.0,0.0,0.0,0.0,0.14772727272727273,0.6875,0.011363636363636364,0.1534090909090909
10,21,4.224397971914223,5.0,5605.861216458894,6000.0,1077.4948135577495,1200.0,450.0751736385746,510.0,9122.812527818725,10250.0,7684.5738541462415,6000.0,8534.132284285064,8775.0,415210446,0.0375,0.0,0.9625,0.0,0.0,0.0,0.0,0.0,0.0375,0.7875,0.0,0.175
10,22,4.701011315867209,4.0,5411.298041867058,5900.0,922.600702679739,0.0,424.8940759595981,265.0,8973.513655053004,8000.0,3910.072643664511,2000.0,7832.472496583847,7916.5,482196627,0.14375,0.0,0.85625,0.0,0.0,0.0,0.0,0.0,0.1125,0.7,0.0,0.1875
10,23,4.614387077700923,4.5,5557.336123187607,5550.0,2051.817064697106,2000.0,452.66903351104827,475.0,7122.396061902953,7500.0,4174.797620199701,2825.0,9003.232263188436,9137.5,631124721,0.05357142857142857,0.0,0.9196428571428571,0.026785714285714284,0.0,0.0,0.0,0.0,0.0625,0.75,0.0,0.1875
10,24,4.519931487302808,5.0,5319.463776346692,5000.0,549.2881058706743,0.0,466.32495509414133,370.0,6925.169673265367,7000.0,2845.9919586091105,1500.0,7149.43257892693,6983.5,167472023,0.08333333333333333,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.06944444444444445,0.6944444444444444,0.0,0.2361111111111111
10,25,4.3418171357764335,4.5,4352.113818168102,4000.0,899.4428340334814,800.0,515.0779533766296,300.0,5973.417642425427,7000.0,4427.650549888397,1850.0,6633.402720517955,6196.0,186848096,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.5
10,26,5.229157809829003,5.0,5504.4377442581945,5500.0,1847.7283792234243,1350.0,622.5956640595981,600.0,7662.024503677236,7000.0,3213.37170214963,2100.0,8881.00182591604,9391.5,116520144,0.15625,0.0,0.84375,0.0,0.0,0.0,0.0,0.0,0.34375,0.5,0.0,0.15625
10,27,6.810883703378403,5.0,6591.720322290272,6000.0,1594.0803582789456,1000.0,440.4574352377973,300.0,5915.563469470671,4750.0,13027.217177853228,12000.0,10204.936248987446,8733.5,398956628,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08928571428571429,0.5,0.0,0.4107142857142857
10,28,5.214402378795328,5.0,8638.4232470444,8000.0,1009.0434289303658,0.0,380.79505497972724,300.0,6439.682570462297,6000.0,15064.171005500142,14750.0,11820.259477960139,10970.5,888158462,0.09693877551020408,0.0,0.9030612244897959,0.0,0.0,0.0,0.0,0.0,0.20408163265306123,0.6275510204081632,0.002551020408163265,0.16581632653061223
10,29,5.597129099464027,5.0,7369.554436372662,7000.0,1544.5859827011095,1200.0,421.72335814429465,400.0,7199.381540928754,7000.0,11419.541117718136,11500.0,10887.4214563622,10241.5,747912710,0.06521739130434782,0.0,0.9347826086956522,0.0,0.0,0.0,0.0,0.0,0.15760869565217392,0.5978260869565217,0.0,0.24456521739130435
10,30,6.05412576990119,5.0,7077.542950348271,6000.0,1584.3520784779287,1375.0,387.43449890809217,400.0,7018.188160141828,6250.0,14580.382989329533,12000.0,10849.20280298585,10408.5,289824367,0.0625,0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.234375,0.59375,0.0,0.171875
10,31,7.189713552093895,5.0,9103.365426149283,9000.0,1615.0314191371624,750.0,500.45689063712405,450.0,5652.939409599188,5000.0,11139.814344113553,10000.0,12618.207300156973,11827.0,199385329,0.10714285714285714,0.0,0.8928571428571429,0.0,0.0,0.0,0.0,0.0,0.125,0.4642857142857143,0.0,0.4107142857142857
10,32,5.274583517749029,5.0,7586.88232138218,8000.0,1194.087745520711,625.0,398.0086731389412,400.0,6687.48345176547,6000.0,10348.948015744076,12000.0,10598.651079230895,10945.5,402618478,0.1875,0.0,0.8125,0.0,0.0,0.0,0.0,0.0,0.1875,0.5625,0.0,0.25
10,33,5.287916055466823,5.0,6338.36710214142,6000.0,1702.7173562397315,0.0,669.3795823774952,500.0,9139.3000635136,8000.0,8994.750977232015,7500.0,10221.614593758335,8854.0,367752739,0.08653846153846154,0.0,0.9134615384615384,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.47115384615384615,0.0,0.2980769230769231
10,34,5.387881428959659,5.0,5598.823805826764,6000.0,1607.6437575302946,0.0,623.2355153848558,500.0,7479.381727250367,7000.0,6268.082699792361,6500.0,8975.345205966802,8875.0,469860430,0.1130952380952381,0.0,0.8869047619047619,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.7023809523809523,0.0,0.2261904761904762
10,35,5.481574525854148,5.0,6408.542738607626,6000.0,1629.233139001774,1500.0,477.17769571204036,500.0,9299.964215176544,9000.0,6798.107923393624,7250.0,9856.424634050723,9529.5,269681364,0.05,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0625,0.6375,0.0125,0.2875
10,36,5.714820726106161,5.0,6749.6848299109315,6000.0,1502.128937232988,0.0,450.124820582804,425.0,9051.194493011715,8000.0,4373.386787513906,2000.0,9820.656667287343,8554.5,332932831,0.15384615384615385,0.0,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.10576923076923077,0.7019230769230769,0.009615384615384616,0.18269230769230768
10,37,5.169202072931295,5.0,5348.198910992992,5000.0,1860.495910219874,1000.0,620.2349370844179,500.0,6328.256318907254,6000.0,6459.479983300374,5250.0,8894.611433061387,8325.0,184631686,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.6666666666666666,0.0,0.2916666666666667
10,38,7.0671744705294515,5.0,8020.372345006152,7250.0,2756.5776360586606,0.0,655.3151751455481,500.0,12985.347433622355,9250.0,7329.041794703145,5000.0,13125.20840374678,9504.0,79962238,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.4583333333333333,0.0,0.4583333333333333
11,1,2.0288663993104885,3.0,14839.256197533974,16000.0,0.0,0.0,0.0,0.0,15012.886275891111,16500.0,2957.985658794221,2750.0,16336.957286308556,17671.0,2032744,0.0625,0.0,0.375,0.0625,0.0,0.5,0.0,0.0,0.125,0.25,0.625,0.0
11,3,2.5789863499632926,3.0,10859.00701018068,11000.0,106.7620277253266,0.0,0.0,0.0,14804.060754505468,15000.0,6667.591055862322,7000.0,12755.028899350249,13333.5,6772436,0.10416666666666667,0.0,0.5833333333333334,0.020833333333333332,0.0,0.2916666666666667,0.0,0.0,0.22916666666666666,0.4166666666666667,0.3333333333333333,0.020833333333333332
11,4,2.4428579192026545,3.0,11514.706524488196,13000.0,14.904471405198851,0.0,44.771255770139284,0.0,15773.942007397098,16000.0,6366.25793233781,5000.0,13419.418580781416,15521.0,33711058,0.03879310344827586,0.004310344827586207,0.6379310344827587,0.034482758620689655,0.0,0.28448275862068967,0.0,0.0,0.14224137931034483,0.5172413793103449,0.28448275862068967,0.05603448275862069
